time,value
13.25,975
13.3,957
13.35,1006
13.4,1019
13.45,1011
13.5,988
13.55,1013
13.6,1008
13.65,1012
13.7,970
13.75,1079
13.8,998
13.85,976
13.9,1030
13.95,983
14.0,1044
14.05,1027
14.1,999
14.15,927
14.2,1059
14.25,1003
14.3,1033
14.35,1036
14.4,1029
14.45,1000
14.5,1002
14.55,954
14.6,987
14.65,1031
14.7,1024
14.75,989
14.8,999
14.85,1037
14.9,973
14.95,977
15.0,975
15.05,922
15.1,937
15.15,979
15.2,967
15.25,971
15.3,1002
15.35,962
15.4,991
15.45,1017
15.5,962
15.55,1014
15.6,1005
15.65,993
15.7,978
15.75,1027
15.8,1007
15.85,1007
15.9,993
15.95,1056
16.0,1038
16.05,966
16.1,1006
16.15,1020
16.2,1040
16.25,991
16.3,1014
16.35,1042
16.4,1024
16.45,993
16.5,949
16.55,1008
16.6,995
16.65,1037
16.7,1059
16.75,975
16.8,942
16.85,1011
16.9,959
16.95,929
17.0,1049
17.05,961
17.1,1019
17.15,1018
17.2,1042
17.25,980
17.3,1040
17.35,1057
17.4,1012
17.45,972
17.5,1052
17.55,1066
17.6,994
17.65,1011
17.7,1018
17.75,1062
17.8,967
17.85,983
17.9,1030
17.95,988
18.0,961
18.05,1063
18.1,1000
18.15,1007
18.2,1002
18.25,974
18.3,1038
18.35,1025
18.4,986
18.45,1078
18.5,1049
18.55,1010
18.6,923
18.65,975
18.7,1019
18.75,1061
18.8,1055
18.85,1045
18.9,1046
18.95,1067
19.0,985
19.05,1049
19.1,1002
19.15,1034
19.2,1049
19.25,1001
19.3,993
19.35,1003
19.4,995
19.45,1004
19.5,1048
19.55,1038
19.6,983
19.65,987
19.7,1047
19.75,958
19.8,997
19.85,992
19.9,981
19.95,997
20.0,1026
20.05,991
20.1,929
20.15,973
20.2,1035
20.25,973
20.3,996
20.35,1060
20.4,989
20.45,1009
20.5,988
20.55,1007
20.6,1004
20.65,1086
20.7,1012
20.75,967
20.8,983
20.85,981
20.9,983
20.95,1032
21.0,984
21.05,975
21.1,1014
21.15,978
21.2,988
21.25,1032
21.3,1069
21.35,986
21.4,965
21.45,1032
21.5,1006
21.55,995
21.6,1032
21.65,1036
21.7,1056
21.75,1037
21.8,933
21.85,991
21.9,1041
21.95,1037
22.0,996
22.05,1055
22.1,976
22.15,991
22.2,1001
22.25,1024
22.3,1046
22.35,1009
22.4,937
22.45,981
22.5,1094
22.55,1020
22.6,1015
22.65,1004
22.7,1001
22.75,964
22.8,1059
22.85,1016
22.9,999
22.95,988
23.0,1038
23.05,1011
23.1,1033
23.15,988
23.2,1033
23.25,1007
23.3,1024
23.35,1029
23.4,1046
23.45,995
23.5,989
23.55,1002
23.6,1016
23.65,1002
23.7,1072
23.75,1048
23.8,978
23.85,1005
23.9,954
23.95,997
24.0,1010
24.05,991
24.1,1055
24.15,1019
24.2,1028
24.25,1049
24.3,989
24.35,981
24.4,997
24.45,1024
24.5,983
24.55,936
24.6,1044
24.65,998
24.7,1010
24.75,974
24.8,1009
24.85,971
24.9,1016
24.95,990
25.0,967
25.05,954
25.1,1007
25.15,1011
25.2,957
25.25,1038
25.3,1015
25.35,987
25.4,1033
25.45,1021
25.5,1031
25.55,961
25.6,1027
25.65,1044
25.7,1033
25.75,1037
25.8,976
25.85,1012
25.9,994
25.95,1016
26.0,1011
26.05,1000
26.1,1028
26.15,1032
26.2,994
26.25,1013
26.3,1052
26.35,976
26.4,1000
26.45,1020
26.5,998
26.55,1019
26.6,988
26.65,1055
26.7,991
26.75,981
26.8,1063
26.85,1006
26.9,975
26.95,974
27.0,998
27.05,1015
27.1,1039
27.15,1016
27.2,1014
27.25,979
27.3,978
27.35,1003
27.4,959
27.45,992
27.5,1008
27.55,969
27.6,985
27.65,1059
27.7,1035
27.75,986
27.8,1046
27.85,1016
27.9,968
27.95,1037
28.0,983
28.05,1045
28.1,949
28.15,1005
28.2,1032
28.25,978
28.3,999
28.35,994
28.4,1068
28.45,1010
28.5,1005
28.55,1029
28.6,974
28.65,1005
28.7,979
28.75,1016
28.8,1035
28.85,1043
28.9,1064
28.95,1006
29.0,1034
29.05,1005
29.1,1065
29.15,1013
29.2,1038
29.25,980
29.3,1058
29.35,1031
29.4,1006
29.45,1010
29.5,1013
29.55,998
29.6,1035
29.65,1023
29.7,959
29.75,1030
29.8,1038
29.85,1016
29.9,968
29.95,1014
30.0,1022
30.05,1006
30.1,1026
30.15,1032
30.2,1007
30.25,1005
30.3,1005
30.35,953
30.4,1038
30.45,946
30.5,993
30.55,1016
30.6,1047
30.65,1033
30.7,1025
30.75,970
30.8,1030
30.85,1039
30.9,968
30.95,1041
31.0,957
31.05,1027
31.1,1020
31.15,1042
31.2,1049
31.25,1070
31.3,1058
31.35,1007
31.4,1035
31.45,1011
31.5,1008
31.55,987
31.6,1004
31.65,1053
31.7,976
31.75,1009
31.8,990
31.85,991
31.9,1029
31.95,1021
32.0,1008
32.05,947
32.1,1012
32.15,996
32.2,999
32.25,1019
32.3,1051
32.35,992
32.4,1059
32.45,1005
32.5,1045
32.55,1041
32.6,986
32.65,1003
32.7,1075
32.75,1027
32.8,944
32.85,1052
32.9,1013
32.95,1065
33.0,1029
33.05,1010
33.1,1029
33.15,1043
33.2,1022
33.25,1045
33.3,1042
33.35,1005
33.4,1074
33.45,1018
33.5,1007
33.55,986
33.6,997
33.65,1018
33.7,966
33.75,983
33.8,1044
33.85,995
33.9,1063
33.95,1002
34.0,994
34.05,1017
34.1,998
34.15,1039
34.2,1002
34.25,993
34.3,1012
34.35,998
34.4,1033
34.45,988
34.5,1005
34.55,1051
34.6,1017
34.65,991
34.7,1055
34.75,997
34.8,1048
34.85,999
34.9,1046
34.95,980
35.0,1000
35.05,992
35.1,1032
35.15,1018
35.2,1020
35.25,993
35.3,997
35.35,1026
35.4,975
35.45,992
35.5,1032
35.55,1048
35.6,965
35.65,1057
35.7,1038
35.75,1022
35.8,992
35.85,1031
35.9,991
35.95,1065
36.0,1025
36.05,1008
36.1,1021
36.15,1023
36.2,942
36.25,998
36.3,980
36.35,988
36.4,1048
36.45,997
36.5,960
36.55,960
36.6,1050
36.65,974
36.7,1037
36.75,1060
36.8,1091
36.85,990
36.9,985
36.95,1048
37.0,980
37.05,990
37.1,949
37.15,1020
37.2,1055
37.25,1014
37.3,985
37.35,993
37.4,962
37.45,971
37.5,1004
37.55,1008
37.6,1070
37.65,1078
37.7,1026
37.75,1012
37.8,1052
37.85,1049
37.9,1064
37.95,1051
38.0,1068
38.05,996
38.1,1040
38.15,986
38.2,1018
38.25,990
38.3,966
38.35,1071
38.4,1050
38.45,1005
38.5,1037
38.55,1021
38.6,1004
38.65,1049
38.7,1024
38.75,1005
38.8,1011
38.85,1022
38.9,996
38.95,980
39.0,1015
39.05,1005
39.1,1079
39.15,931
39.2,997
39.25,1015
39.3,1014
39.35,982
39.4,1034
39.45,984
39.5,1026
39.55,1012
39.6,1078
39.65,1024
39.7,1050
39.75,986
39.8,1021
39.85,1032
39.9,1013
39.95,977
40.0,1077
40.05,982
40.1,1042
40.15,954
40.2,1004
40.25,972
40.3,1014
40.35,1000
40.4,1045
40.45,1029
40.5,1064
40.55,941
40.6,1016
40.65,1021
40.7,1032
40.75,1024
40.8,1038
40.85,1016
40.9,956
40.95,1023
41.0,1005
41.05,1031
41.1,972
41.15,1026
41.2,977
41.25,986
41.3,1057
41.35,1042
41.4,999
41.45,961
41.5,996
41.55,990
41.6,1053
41.65,1023
41.7,1061
41.75,1089
41.8,987
41.85,1004
41.9,1053
41.95,1014
42.0,1036
42.05,1017
42.1,1031
42.15,1015
42.2,1005
42.25,1007
42.3,1024
42.35,1021
42.4,1031
42.45,1024
42.5,1008
42.55,1003
42.6,1025
42.65,969
42.7,953
42.75,1007
42.8,1008
42.85,994
42.9,994
42.95,992
43.0,1062
43.05,1034
43.1,1030
43.15,1025
43.2,995
43.25,1003
43.3,1058
43.35,1005
43.4,1051
43.45,964
43.5,982
43.55,1009
43.6,998
43.65,991
43.7,1038
43.75,1045
43.8,972
43.85,1038
43.9,1003
43.95,1048
44.0,967
44.05,1029
44.1,991
44.15,1034
44.2,1046
44.25,983
44.3,1004
44.35,1042
44.4,1039
44.45,992
44.5,952
44.55,1045
44.6,956
44.65,959
44.7,975
44.75,1051
44.8,1024
44.85,979
44.9,1018
44.95,1035
45.0,1039
45.05,1013
45.1,1046
45.15,1019
45.2,1032
45.25,1042
45.3,1001
45.35,1001
45.4,1068
45.45,974
45.5,1038
45.55,924
45.6,972
45.65,1020
45.7,979
45.75,1034
45.8,963
45.85,1033
45.9,1060
45.95,998
46.0,1030
46.05,1033
46.1,1025
46.15,989
46.2,980
46.25,1010
46.3,936
46.35,1014
46.4,948
46.45,1062
46.5,1062
46.55,934
46.6,999
46.65,988
46.7,979
46.75,1056
46.8,999
46.85,1050
46.9,1045
46.95,978
47.0,1023
47.05,1011
47.1,1012
47.15,1033
47.2,1002
47.25,1024
47.3,1049
47.35,984
47.4,1031
47.45,973
47.5,1043
47.55,1013
47.6,1018
47.65,983
47.7,1037
47.75,1034
47.8,1003
47.85,997
47.9,965
47.95,1039
48.0,970
48.05,1021
48.1,1031
48.15,996
48.2,1014
48.25,1023
48.3,1010
48.35,1008
48.4,1017
48.45,1025
48.5,1046
48.55,1016
48.6,1001
48.65,1034
48.7,1022
48.75,1001
48.8,1010
48.85,983
48.9,1019
48.95,1011
49.0,998
49.05,1018
49.1,1015
49.15,1039
49.2,1023
49.25,998
49.3,995
49.35,1035
49.4,1002
49.45,1039
49.5,1014
49.55,1021
49.6,1038
49.65,1061
49.7,983
49.75,1012
49.8,998
49.85,1018
49.9,1032
49.95,1022
50.0,938
50.05,1034
50.1,1029
50.15,1015
50.2,1010
50.25,991
50.3,1060
50.35,1032
50.4,1030
50.45,1035
50.5,1018
50.55,1047
50.6,1001
50.65,1032
50.7,1029
50.75,1010
50.8,986
50.85,971
50.9,1034
50.95,1043
51.0,991
51.05,1059
51.1,947
51.15,1054
51.2,1045
51.25,1010
51.3,993
51.35,1041
51.4,1060
51.45,994
51.5,1027
51.55,989
51.6,1039
51.65,1096
51.7,1066
51.75,1038
51.8,1013
51.85,1082
51.9,979
51.95,1021
52.0,1020
52.05,991
52.1,1039
52.15,1030
52.2,1059
52.25,1048
52.3,939
52.35,1021
52.4,1036
52.45,1030
52.5,1043
52.55,1036
52.6,1058
52.65,1030
52.7,1009
52.75,1034
52.8,1019
52.85,1075
52.9,995
52.95,1019
53.0,957
53.05,1061
53.1,1031
53.15,1068
53.2,1011
53.25,1016
53.3,982
53.35,970
53.4,1015
53.45,973
53.5,1006
53.55,992
53.6,1005
53.65,1013
53.7,1002
53.75,1038
53.8,1019
53.85,1020
53.9,993
53.95,1018
54.0,1029
54.05,1002
54.1,1000
54.15,995
54.2,1030
54.25,1006
54.3,1028
54.35,1044
54.4,1051
54.45,998
54.5,1001
54.55,988
54.6,1036
54.65,981
54.7,1025
54.75,1061
54.8,1017
54.85,996
54.9,1043
54.95,1027
55.0,1007
55.05,970
55.1,1024
55.15,1039
55.2,993
55.25,975
55.3,974
55.35,983
55.4,988
55.45,1074
55.5,1014
55.55,1016
55.6,1020
55.65,1012
55.7,1033
55.75,1052
55.8,983
55.85,1017
55.9,1049
55.95,1075
56.0,1007
56.05,992
56.1,1008
56.15,944
56.2,1020
56.25,1063
56.3,1066
56.35,999
56.4,969
56.45,994
56.5,1009
56.55,1033
56.6,1047
56.65,1018
56.7,1021
56.75,1061
56.8,1018
56.85,971
56.9,994
56.95,1055
57.0,1036
57.05,1017
57.1,1056
57.15,1036
57.2,996
57.25,1062
57.3,1015
57.35,1005
57.4,1035
57.45,977
57.5,1035
57.55,994
57.6,1002
57.65,1050
57.7,1032
57.75,1031
57.8,1036
57.85,1027
57.9,1007
57.95,1020
58.0,999
58.05,999
58.1,1047
58.15,1002
58.2,1026
58.25,1020
58.3,1034
58.35,989
58.4,1059
58.45,979
58.5,1068
58.55,1062
58.6,1067
58.65,981
58.7,986
58.75,1053
58.8,1039
58.85,1018
58.9,935
58.95,980
59.0,976
59.05,993
59.1,1061
59.15,1014
59.2,977
59.25,983
59.3,1064
59.35,993
59.4,1048
59.45,1025
59.5,1049
59.55,1005
59.6,1029
59.65,967
59.7,1074
59.75,1024
59.8,1048
59.85,1063
59.9,942
59.95,1003
60.0,1035
60.05,971
60.1,968
60.15,996
60.2,1053
60.25,1044
60.3,1037
60.35,1096
60.4,1071
60.45,1026
60.5,1014
60.55,1037
60.6,992
60.65,1112
60.7,1050
60.75,1079
60.8,973
60.85,997
60.9,1052
60.95,1043
61.0,1031
61.05,993
61.1,1056
61.15,1047
61.2,976
61.25,1092
61.3,1019
61.35,989
61.4,1017
61.45,1034
61.5,1068
61.55,1012
61.6,1025
61.65,977
61.7,1021
61.75,976
61.8,1048
61.85,1022
61.9,1009
61.95,1064
62.0,1006
62.05,1052
62.1,1079
62.15,1060
62.2,1069
62.25,1071
62.3,1005
62.35,1039
62.4,944
62.45,1055
62.5,1014
62.55,973
62.6,1050
62.65,1045
62.7,1029
62.75,1076
62.8,996
62.85,1016
62.9,989
62.95,970
63.0,996
63.05,1012
63.1,1005
63.15,1010
63.2,988
63.25,991
63.3,1026
63.35,984
63.4,1026
63.45,972
63.5,1039
63.55,957
63.6,1038
63.65,1049
63.7,1047
63.75,958
63.8,1033
63.85,997
63.9,1026
63.95,976
64.0,994
64.05,1021
64.1,1083
64.15,1002
64.2,988
64.25,1012
64.3,1047
64.35,974
64.4,1044
64.45,1000
64.5,1027
64.55,1042
64.6,992
64.65,1011
64.7,1072
64.75,1022
64.8,1013
64.85,980
64.9,1022
64.95,977
65.0,1046
65.05,1012
65.1,991
65.15,1075
65.2,1050
65.25,1032
65.3,1032
65.35,1037
65.4,1035
65.45,1058
65.5,1027
65.55,1055
65.6,992
65.65,1070
65.7,1060
65.75,1087
65.8,996
65.85,1010
65.9,1057
65.95,1011
66.0,1010
66.05,1049
66.1,1024
66.15,1056
66.2,1030
66.25,1065
66.3,1079
66.35,1019
66.4,1066
66.45,1038
66.5,1038
66.55,1065
66.6,1069
66.65,1091
66.7,1061
66.75,1081
66.8,1029
66.85,983
66.9,1072
66.95,1075
67.0,1053
67.05,1035
67.1,1044
67.15,991
67.2,1003
67.25,1030
67.3,1050
67.35,1050
67.4,987
67.45,1003
67.5,1076
67.55,1000
67.6,1032
67.65,1031
67.7,1049
67.75,971
67.8,1052
67.85,1076
67.9,957
67.95,1020
68.0,1012
68.05,1003
68.1,1032
68.15,1017
68.2,1013
68.25,1017
68.3,995
68.35,1026
68.4,1005
68.45,1101
68.5,979
68.55,1009
68.6,1034
68.65,999
68.7,982
68.75,986
68.8,1006
68.85,1002
68.9,1018
68.95,1041
69.0,1057
69.05,1096
69.1,1018
69.15,985
69.2,1015
69.25,1062
69.3,1040
69.35,1006
69.4,1008
69.45,959
69.5,1056
69.55,1041
69.6,1047
69.65,988
69.7,989
69.75,1046
69.8,1028
69.85,1051
69.9,1105
69.95,1069
70.0,1064
70.05,1020
70.1,1043
70.15,1058
70.2,1051
70.25,1000
70.3,1081
70.35,1003
70.4,1055
70.45,988
70.5,1030
70.55,1122
70.6,990
70.65,962
70.7,1077
70.75,943
70.8,1000
70.85,1022
70.9,1007
70.95,1066
71.0,1038
71.05,1042
71.1,979
71.15,1058
71.2,969
71.25,1022
71.3,975
71.35,983
71.4,1030
71.45,1050
71.5,1003
71.55,1058
71.6,1030
71.65,990
71.7,985
71.75,987
71.8,1023
71.85,1014
71.9,1044
71.95,1016
72.0,1077
72.05,957
72.1,991
72.15,1031
72.2,1028
72.25,966
72.3,947
72.35,1043
72.4,1017
72.45,1064
72.5,991
72.55,1002
72.6,985
72.65,1020
72.7,1017
72.75,968
72.8,1053
72.85,1015
72.9,972
72.95,988
73.0,1003
73.05,1015
73.1,969
73.15,1028
73.2,1033
73.25,1012
73.3,1051
73.35,986
73.4,1031
73.45,1029
73.5,1061
73.55,1023
73.6,1012
73.65,998
73.7,1000
73.75,1032
73.8,1078
73.85,1068
73.9,1028
73.95,1017
74.0,1001
74.05,1042
74.1,1018
74.15,1057
74.2,1025
74.25,998
74.3,975
74.35,967
74.4,1042
74.45,979
74.5,1086
74.55,970
74.6,1036
74.65,1022
74.7,1067
74.75,1037
74.8,1125
74.85,984
74.9,1045
74.95,988
75.0,1023
75.05,1006
75.1,1093
75.15,1009
75.2,1018
75.25,1077
75.3,1005
75.35,944
75.4,1062
75.45,1062
75.5,982
75.55,997
75.6,1005
75.65,1077
75.7,1013
75.75,997
75.8,1033
75.85,1022
75.9,1015
75.95,1012
76.0,1033
76.05,1050
76.1,1069
76.15,1027
76.2,1037
76.25,985
76.3,1025
76.35,1023
76.4,1061
76.45,992
76.5,980
76.55,1051
76.6,1040
76.65,1031
76.7,977
76.75,1037
76.8,1054
76.85,1058
76.9,964
76.95,986
77.0,996
77.05,989
77.1,989
77.15,1013
77.2,970
77.25,1032
77.3,1035
77.35,972
77.4,980
77.45,1049
77.5,1002
77.55,1035
77.6,984
77.65,1036
77.7,1020
77.75,1050
77.8,1088
77.85,1001
77.9,1062
77.95,1042
78.0,1024
78.05,1073
78.1,1027
78.15,984
78.2,1084
78.25,1015
78.3,1029
78.35,993
78.4,1066
78.45,995
78.5,1048
78.55,1012
78.6,1053
78.65,1023
78.7,1000
78.75,985
78.8,1017
78.85,1053
78.9,1059
78.95,1048
79.0,1090
79.05,1031
79.1,977
79.15,1032
79.2,1025
79.25,1050
79.3,1086
79.35,1027
79.4,992
79.45,1075
79.5,1015
79.55,1005
79.6,1022
79.65,1026
79.7,1026
79.75,1042
79.8,1021
79.85,1037
79.9,1042
79.95,1045
80.0,1041
80.05,1060
80.1,1027
80.15,1038
80.2,1006
80.25,1046
80.3,1022
80.35,1014
80.4,1075
80.45,1046
80.5,1060
80.55,1023
80.6,1093
80.65,998
80.7,1003
80.75,1028
80.8,1052
80.85,982
80.9,1036
80.95,1032
81.0,1059
81.05,1027
81.1,1090
81.15,1027
81.2,1088
81.25,1038
81.3,1095
81.35,988
81.4,979
81.45,1010
81.5,1036
81.55,1035
81.6,1060
81.65,1002
81.7,1036
81.75,980
81.8,1055
81.85,1030
81.9,1035
81.95,1051
82.0,961
82.05,1035
82.1,1033
82.15,964
82.2,1041
82.25,1049
82.3,1016
82.35,1009
82.4,997
82.45,1027
82.5,1029
82.55,1023
82.6,1041
82.65,1044
82.7,928
82.75,987
82.8,999
82.85,1015
82.9,984
82.95,1013
83.0,1026
83.05,995
83.1,981
83.15,994
83.2,985
83.25,992
83.3,1000
83.35,993
83.4,1001
83.45,1076
83.5,974
83.55,989
83.6,1024
83.65,1027
83.7,1054
83.75,1014
83.8,1064
83.85,1010
83.9,1025
83.95,1065
84.0,1045
84.05,998
84.1,1000
84.15,1055
84.2,1010
84.25,1003
84.3,1056
84.35,962
84.4,995
84.45,958
84.5,1027
84.55,1004
84.6,939
84.65,1114
84.7,989
84.75,1030
84.8,971
84.85,997
84.9,1064
84.95,1043
85.0,1044
85.05,1039
85.1,1084
85.15,1032
85.2,961
85.25,987
85.3,1092
85.35,990
85.4,1066
85.45,1039
85.5,983
85.55,1099
85.6,1005
85.65,974
85.7,1017
85.75,1018
85.8,1045
85.85,1049
85.9,1088
85.95,1066
86.0,1024
86.05,1035
86.1,997
86.15,1070
86.2,1023
86.25,1098
86.3,1012
86.35,1015
86.4,999
86.45,1014
86.5,1032
86.55,1053
86.6,1073
86.65,1059
86.7,931
86.75,1004
86.8,1018
86.85,1055
86.9,988
86.95,991
87.0,1033
87.05,1044
87.1,991
87.15,1013
87.2,1046
87.25,1016
87.3,1021
87.35,975
87.4,1027
87.45,1013
87.5,1031
87.55,1000
87.6,949
87.65,960
87.7,1053
87.75,1019
87.8,989
87.85,997
87.9,1033
87.95,1069
88.0,1041
88.05,1046
88.1,1003
88.15,976
88.2,1056
88.25,1043
88.3,984
88.35,1017
88.4,1048
88.45,1002
88.5,1060
88.55,1034
88.6,1004
88.65,1022
88.7,1007
88.75,1043
88.8,1020
88.85,1028
88.9,1008
88.95,1004
89.0,995
89.05,1028
89.1,985
89.15,1013
89.2,1014
89.25,943
89.3,987
89.35,998
89.4,1029
89.45,1058
89.5,1037
89.55,1006
89.6,976
89.65,1041
89.7,1060
89.75,998
89.8,1006
89.85,983
89.9,1004
89.95,1007
90.0,1064
90.05,1059
90.1,1028
90.15,1071
90.2,946
90.25,1031
90.3,1022
90.35,1078
90.4,989
90.45,971
90.5,1029
90.55,1004
90.6,1051
90.65,1088
90.7,1024
90.75,970
90.8,1031
90.85,1066
90.9,1067
90.95,1011
91.0,1060
91.05,1042
91.1,1045
91.15,1055
91.2,987
91.25,992
91.3,1045
91.35,983
91.4,1002
91.45,1006
91.5,1023
91.55,948
91.6,1019
91.65,1041
91.7,1027
91.75,1020
91.8,1045
91.85,995
91.9,1010
91.95,976
92.0,1044
92.05,1004
92.1,1024
92.15,1004
92.2,1021
92.25,1032
92.3,983
92.35,1073
92.4,977
92.45,1027
92.5,998
92.55,976
92.6,1037
92.65,1016
92.7,1065
92.75,963
92.8,984
92.85,1062
92.9,1032
92.95,1110
93.0,1011
93.05,989
93.1,1037
93.15,1001
93.2,1042
93.25,994
93.3,990
93.35,1064
93.4,999
93.45,1039
93.5,986
93.55,989
93.6,1023
93.65,1068
93.7,1042
93.75,1064
93.8,993
93.85,1023
93.9,1002
93.95,999
94.0,1002
94.05,988
94.1,1012
94.15,1042
94.2,1022
94.25,955
94.3,1006
94.35,1031
94.4,981
94.45,992
94.5,996
94.55,1007
94.6,1086
94.65,1010
94.7,1025
94.75,978
94.8,956
94.85,966
94.9,1066
94.95,1020
95.0,1032
95.05,1042
95.1,1025
95.15,996
95.2,995
95.25,983
95.3,1026
95.35,938
95.4,1050
95.45,1025
95.5,1022
95.55,1003
95.6,1037
95.65,984
95.7,1001
95.75,1064
95.8,1051
95.85,985
95.9,947
95.95,1045
96.0,1045
96.05,1007
96.1,1019
96.15,1040
96.2,1009
96.25,1042
96.3,1019
96.35,1038
96.4,1033
96.45,987
96.5,959
96.55,1034
96.6,955
96.65,1011
96.7,1017
96.75,1059
96.8,1026
96.85,1033
96.9,1050
96.95,981
97.0,1038
97.05,979
97.1,1064
97.15,979
97.2,1110
97.25,1053
97.3,1023
97.35,1049
97.4,1018
97.45,1028
97.5,982
97.55,1007
97.6,987
97.65,1013
97.7,1008
97.75,1055
97.8,984
97.85,1007
97.9,976
97.95,970
98.0,1057
98.05,1020
98.1,1011
98.15,1018
98.2,976
98.25,1026
98.3,1006
98.35,981
98.4,1022
98.45,1108
98.5,1036
98.55,1000
98.6,1062
98.65,938
98.7,1041
98.75,997
98.8,1006
98.85,998
98.9,974
98.95,982
99.0,1060
99.05,981
99.1,1064
99.15,1022
99.2,1005
99.25,987
99.3,1057
99.35,1019
99.4,1049
99.45,997
99.5,1050
99.55,1009
99.6,1006
99.65,1011
99.7,1017
99.75,1004
99.8,1034
99.85,1007
99.9,997
99.95,1022
100.0,1018
100.05,985
100.1,1023
100.15,983
100.2,1003
100.25,1058
100.3,1012
100.35,1012
100.4,938
100.45,935
100.5,1014
100.55,1033
100.6,1006
100.65,979
100.7,991
100.75,1024
100.8,991
100.85,966
100.9,1014
100.95,1030
101.0,1047
101.05,1013
101.1,1002
101.15,1038
101.2,1012
101.25,1024
101.3,1038
101.35,1069
101.4,981
101.45,1035
101.5,1072
101.55,1036
101.6,976
101.65,1101
101.7,1021
101.75,1033
101.8,1070
101.85,1033
101.9,964
101.95,1039
102.0,979
102.05,1035
102.1,1047
102.15,1017
102.2,1068
102.25,1017
102.3,1061
102.35,1028
102.4,959
102.45,1066
102.5,1001
102.55,966
102.6,969
102.65,1049
102.7,969
102.75,984
102.8,1017
102.85,1016
102.9,1016
102.95,1016
103.0,977
103.05,994
103.1,1010
103.15,1011
103.2,997
103.25,1023
103.3,987
103.35,987
103.4,971
103.45,1001
103.5,1021
103.55,1038
103.6,972
103.65,1052
103.7,971
103.75,1053
103.8,990
103.85,978
103.9,1059
103.95,1049
104.0,978
104.05,980
104.1,1032
104.15,1045
104.2,990
104.25,980
104.3,1018
104.35,978
104.4,1033
104.45,1027
104.5,988
104.55,1017
104.6,1038
104.65,957
104.7,1032
104.75,1001
104.8,1009
104.85,1038
104.9,1043
