time,value
21.55,865
21.6,901
21.65,904
21.7,912
21.75,879
21.8,883
21.85,882
21.9,932
21.95,971
22.0,841
22.05,888
22.1,871
22.15,939
22.2,914
22.25,932
22.3,922
22.35,880
22.4,929
22.45,890
22.5,847
22.55,888
22.6,907
22.65,871
22.7,857
22.75,879
22.8,827
22.85,874
22.9,914
22.95,892
23.0,904
23.05,901
23.1,925
23.15,901
23.2,852
23.25,857
23.3,911
23.35,900
23.4,837
23.45,855
23.5,903
23.55,874
23.6,872
23.65,885
23.7,845
23.75,955
23.8,850
23.85,859
23.9,862
23.95,917
24.0,864
24.05,863
24.1,830
24.15,891
24.2,951
24.25,878
24.3,881
24.35,881
24.4,889
24.45,871
24.5,948
24.55,823
24.6,900
24.65,854
24.7,933
24.75,862
24.8,895
24.85,866
24.9,904
24.95,921
25.0,847
25.05,921
25.1,858
25.15,835
25.2,882
25.25,894
25.3,875
25.35,853
25.4,882
25.45,869
25.5,909
25.55,907
25.6,848
25.65,888
25.7,875
25.75,876
25.8,932
25.85,852
25.9,902
25.95,812
26.0,881
26.05,882
26.1,922
26.15,851
26.2,814
26.25,869
26.3,912
26.35,858
26.4,874
26.45,862
26.5,852
26.55,911
26.6,951
26.65,879
26.7,889
26.75,919
26.8,853
26.85,852
26.9,854
26.95,921
27.0,895
27.05,940
27.1,846
27.15,864
27.2,874
27.25,867
27.3,874
27.35,943
27.4,932
27.45,872
27.5,878
27.55,876
27.6,817
27.65,950
27.7,874
27.75,919
27.8,833
27.85,867
27.9,877
27.95,873
28.0,912
28.05,952
28.1,877
28.15,878
28.2,851
28.25,872
28.3,804
28.35,883
28.4,876
28.45,866
28.5,832
28.55,859
28.6,872
28.65,879
28.7,882
28.75,872
28.8,853
28.85,847
28.9,849
28.95,815
29.0,881
29.05,929
29.1,859
29.15,878
29.2,860
29.25,804
29.3,835
29.35,847
29.4,833
29.45,874
29.5,871
29.55,844
29.6,902
29.65,848
29.7,914
29.75,850
29.8,841
29.85,864
29.9,850
29.95,875
30.0,821
30.05,857
30.1,869
30.15,883
30.2,894
30.25,880
30.3,809
30.35,866
30.4,929
30.45,899
30.5,914
30.55,897
30.6,924
30.65,862
30.7,836
30.75,862
30.8,882
30.85,889
30.9,839
30.95,830
31.0,892
31.05,904
31.1,858
31.15,871
31.2,915
31.25,907
31.3,946
31.35,872
31.4,891
31.45,905
31.5,894
31.55,923
31.6,865
31.65,871
31.7,885
31.75,916
31.8,919
31.85,904
31.9,845
31.95,838
32.0,851
32.05,857
32.1,900
32.15,827
32.2,840
32.25,893
32.3,853
32.35,854
32.4,888
32.45,927
32.5,898
32.55,922
32.6,877
32.65,813
32.7,861
32.75,895
32.8,848
32.85,907
32.9,863
32.95,824
33.0,833
33.05,881
33.1,869
33.15,901
33.2,854
33.25,887
33.3,861
33.35,933
33.4,873
33.45,852
33.5,905
33.55,877
33.6,869
33.65,889
33.7,811
33.75,893
33.8,853
33.85,893
33.9,915
33.95,865
34.0,893
34.05,882
34.1,888
34.15,844
34.2,858
34.25,867
34.3,863
34.35,839
34.4,914
34.45,879
34.5,856
34.55,808
34.6,874
34.65,946
34.7,895
34.75,856
34.8,869
34.85,853
34.9,871
34.95,884
35.0,941
35.05,828
35.1,823
35.15,847
35.2,857
35.25,835
35.3,861
35.35,847
35.4,850
35.45,841
35.5,898
35.55,865
35.6,836
35.65,807
35.7,875
35.75,875
35.8,898
35.85,931
35.9,864
35.95,901
36.0,833
36.05,869
36.1,925
36.15,887
36.2,915
36.25,828
36.3,837
36.35,906
36.4,904
36.45,850
36.5,871
36.55,861
36.6,871
36.65,863
36.7,854
36.75,880
36.8,852
36.85,900
36.9,862
36.95,886
37.0,879
37.05,870
37.1,866
37.15,900
37.2,938
37.25,881
37.3,848
37.35,894
37.4,873
37.45,946
37.5,884
37.55,906
37.6,863
37.65,887
37.7,845
37.75,850
37.8,828
37.85,920
37.9,891
37.95,879
38.0,851
38.05,879
38.1,854
38.15,902
38.2,869
38.25,884
38.3,899
38.35,873
38.4,924
38.45,896
38.5,830
38.55,867
38.6,810
38.65,876
38.7,905
38.75,850
38.8,894
38.85,852
38.9,863
38.95,907
39.0,858
39.05,877
39.1,881
39.15,844
39.2,827
39.25,891
39.3,893
39.35,870
39.4,835
39.45,899
39.5,831
39.55,814
39.6,893
39.65,783
39.7,869
39.75,860
39.8,838
39.85,867
39.9,869
39.95,861
40.0,853
40.05,874
40.1,878
40.15,836
40.2,855
40.25,912
40.3,868
40.35,862
40.4,882
40.45,846
40.5,888
40.55,803
40.6,824
40.65,863
40.7,869
40.75,894
40.8,895
40.85,894
40.9,894
40.95,902
41.0,916
41.05,805
41.1,845
41.15,838
41.2,833
41.25,861
41.3,847
41.35,866
41.4,864
41.45,878
41.5,831
41.55,849
41.6,866
41.65,855
41.7,827
41.75,799
41.8,860
41.85,872
41.9,806
41.95,850
42.0,889
42.05,881
42.1,885
42.15,804
42.2,901
42.25,867
42.3,833
42.35,873
42.4,829
42.45,892
42.5,870
42.55,869
42.6,858
42.65,874
42.7,884
42.75,923
42.8,877
42.85,825
42.9,896
42.95,865
43.0,909
43.05,845
43.1,862
43.15,889
43.2,804
43.25,909
43.3,859
43.35,855
43.4,917
43.45,879
43.5,916
43.55,870
43.6,850
43.65,874
43.7,799
43.75,845
43.8,863
43.85,925
43.9,827
43.95,873
44.0,879
44.05,850
44.1,865
44.15,908
44.2,876
44.25,839
44.3,849
44.35,864
44.4,853
44.45,838
44.5,813
44.55,812
44.6,847
44.65,841
44.7,832
44.75,865
44.8,854
44.85,852
44.9,817
44.95,911
45.0,912
45.05,839
45.1,878
45.15,883
45.2,842
45.25,878
45.3,854
45.35,894
45.4,857
45.45,830
45.5,875
45.55,815
45.6,883
45.65,939
45.7,834
45.75,904
45.8,904
45.85,797
45.9,832
45.95,849
46.0,843
46.05,850
46.1,857
46.15,897
46.2,867
46.25,867
46.3,830
46.35,900
46.4,846
46.45,848
46.5,857
46.55,868
46.6,874
46.65,871
46.7,886
46.75,841
46.8,816
46.85,812
46.9,865
46.95,879
47.0,836
47.05,899
47.1,834
47.15,870
47.2,853
47.25,866
47.3,843
47.35,929
47.4,907
47.45,860
47.5,888
47.55,844
47.6,859
47.65,872
47.7,875
47.75,858
47.8,805
47.85,857
47.9,835
47.95,801
48.0,808
48.05,819
48.1,864
48.15,785
48.2,853
48.25,792
48.3,818
48.35,813
48.4,833
48.45,857
48.5,908
48.55,815
48.6,807
48.65,821
48.7,840
48.75,795
48.8,825
48.85,818
48.9,865
48.95,869
49.0,804
49.05,865
49.1,852
49.15,866
49.2,877
49.25,851
49.3,840
49.35,803
49.4,884
49.45,849
49.5,855
49.55,854
49.6,806
49.65,912
49.7,843
49.75,881
49.8,887
49.85,908
49.9,887
49.95,911
50.0,846
50.05,889
50.1,904
50.15,879
50.2,864
50.25,852
50.3,902
50.35,845
50.4,846
50.45,854
50.5,892
50.55,902
50.6,835
50.65,873
50.7,909
50.75,854
50.8,845
50.85,864
50.9,890
50.95,879
51.0,856
51.05,888
51.1,800
51.15,872
51.2,807
51.25,858
51.3,798
51.35,905
51.4,873
51.45,862
51.5,874
51.55,915
51.6,845
51.65,880
51.7,863
51.75,834
51.8,887
51.85,799
51.9,816
51.95,904
52.0,876
52.05,856
52.1,896
52.15,879
52.2,887
52.25,908
52.3,889
52.35,901
52.4,860
52.45,877
52.5,891
52.55,859
52.6,830
52.65,902
52.7,875
52.75,899
52.8,851
52.85,875
52.9,863
52.95,862
53.0,878
53.05,914
53.1,926
53.15,835
53.2,896
53.25,859
53.3,844
53.35,855
53.4,870
53.45,918
53.5,916
53.55,843
53.6,875
53.65,867
53.7,918
53.75,864
53.8,842
53.85,845
53.9,867
53.95,910
54.0,868
54.05,838
54.1,876
54.15,892
54.2,821
54.25,873
54.3,813
54.35,891
54.4,830
54.45,860
54.5,813
54.55,911
54.6,881
54.65,837
54.7,872
54.75,868
54.8,894
54.85,882
54.9,828
54.95,861
55.0,919
55.05,810
55.1,840
55.15,816
55.2,844
55.25,839
55.3,859
55.35,853
55.4,822
55.45,841
55.5,851
55.55,870
55.6,889
55.65,888
55.7,819
55.75,868
55.8,851
55.85,861
55.9,897
55.95,861
56.0,843
56.05,871
56.1,833
56.15,865
56.2,835
56.25,896
56.3,782
56.35,865
56.4,859
56.45,845
56.5,899
56.55,879
56.6,873
56.65,845
56.7,854
56.75,853
56.8,859
56.85,874
56.9,914
56.95,880
57.0,837
57.05,850
57.1,875
57.15,900
57.2,916
57.25,835
57.3,853
57.35,876
57.4,859
57.45,857
57.5,916
57.55,874
57.6,847
57.65,840
57.7,896
57.75,843
57.8,797
57.85,860
57.9,892
57.95,842
58.0,853
58.05,899
58.1,829
58.15,858
58.2,818
58.25,877
58.3,853
58.35,844
58.4,851
58.45,873
58.5,884
58.55,853
58.6,835
58.65,852
58.7,897
58.75,898
58.8,826
58.85,837
58.9,809
58.95,861
59.0,815
59.05,795
59.1,826
59.15,857
59.2,828
59.25,833
59.3,805
59.35,860
59.4,854
59.45,831
59.5,887
59.55,881
59.6,891
59.65,870
59.7,861
59.75,846
59.8,879
59.85,833
59.9,813
59.95,851
60.0,945
60.05,887
60.1,900
60.15,909
60.2,885
60.25,874
60.3,877
60.35,823
60.4,874
60.45,872
60.5,926
60.55,900
60.6,852
60.65,892
60.7,905
60.75,823
60.8,898
60.85,844
60.9,828
60.95,870
61.0,902
61.05,895
61.1,893
61.15,863
61.2,890
61.25,896
61.3,851
61.35,855
61.4,923
61.45,844
61.5,807
61.55,869
61.6,844
61.65,871
61.7,858
61.75,852
61.8,825
61.85,922
61.9,900
61.95,894
62.0,902
62.05,872
62.1,876
62.15,886
62.2,893
62.25,866
62.3,891
62.35,910
62.4,833
62.45,900
62.5,830
62.55,858
62.6,830
62.65,893
62.7,833
62.75,815
62.8,871
62.85,878
62.9,877
62.95,848
63.0,900
63.05,823
63.1,920
63.15,858
63.2,891
63.25,863
63.3,899
63.35,902
63.4,860
63.45,793
63.5,853
63.55,842
63.6,850
63.65,926
63.7,871
63.75,866
63.8,857
63.85,882
63.9,859
63.95,844
64.0,841
64.05,829
64.1,860
64.15,817
64.2,860
64.25,860
64.3,922
64.35,827
64.4,829
64.45,784
64.5,815
64.55,858
64.6,851
64.65,848
64.7,834
64.75,806
64.8,849
64.85,804
64.9,834
64.95,814
65.0,861
65.05,842
65.1,833
65.15,835
65.2,857
65.25,905
65.3,833
65.35,912
65.4,856
65.45,860
65.5,854
65.55,842
65.6,853
65.65,852
65.7,872
65.75,834
65.8,858
65.85,884
65.9,894
65.95,854
66.0,857
66.05,839
66.1,848
66.15,879
66.2,853
66.25,853
66.3,905
66.35,863
66.4,871
66.45,853
66.5,850
66.55,843
66.6,845
66.65,853
66.7,797
66.75,859
66.8,826
66.85,829
66.9,852
66.95,885
67.0,833
67.05,830
67.1,841
67.15,824
67.2,836
67.25,834
67.3,858
67.35,886
67.4,901
67.45,851
67.5,852
67.55,859
67.6,855
67.65,851
67.7,883
67.75,836
67.8,827
67.85,843
67.9,870
67.95,881
68.0,865
68.05,867
68.1,810
68.15,812
68.2,875
68.25,840
68.3,839
68.35,894
68.4,805
68.45,824
68.5,839
68.55,849
68.6,862
68.65,894
68.7,858
68.75,853
68.8,827
68.85,882
68.9,912
68.95,906
69.0,896
69.05,885
69.1,878
69.15,834
69.2,866
69.25,872
69.3,863
69.35,856
69.4,854
69.45,838
69.5,853
69.55,860
69.6,873
69.65,859
69.7,907
69.75,850
69.8,869
69.85,878
69.9,824
69.95,855
70.0,862
70.05,875
70.1,803
70.15,842
70.2,853
70.25,838
70.3,807
70.35,888
70.4,803
70.45,877
70.5,803
70.55,840
70.6,832
70.65,868
70.7,854
70.75,811
70.8,822
70.85,876
70.9,831
70.95,879
71.0,861
71.05,876
71.1,923
71.15,853
71.2,823
71.25,834
71.3,837
71.35,799
71.4,859
71.45,848
71.5,854
71.55,834
71.6,851
71.65,813
71.7,829
71.75,807
71.8,844
71.85,864
71.9,815
71.95,871
72.0,792
72.05,854
72.1,840
72.15,820
72.2,793
72.25,849
72.3,826
72.35,843
72.4,837
72.45,804
72.5,797
72.55,801
72.6,819
72.65,864
72.7,850
72.75,885
72.8,801
72.85,842
72.9,817
72.95,847
73.0,849
73.05,806
73.1,786
73.15,840
73.2,874
73.25,804
73.3,849
73.35,851
73.4,834
73.45,831
73.5,834
73.55,825
73.6,862
73.65,874
73.7,889
73.75,830
73.8,877
73.85,876
73.9,863
73.95,793
74.0,842
74.05,842
74.1,804
74.15,850
74.2,870
74.25,819
74.3,842
74.35,894
74.4,843
74.45,846
74.5,857
74.55,922
74.6,850
74.65,819
74.7,815
74.75,796
74.8,860
74.85,826
74.9,874
74.95,846
75.0,836
75.05,817
75.1,858
75.15,949
75.2,811
75.25,840
75.3,905
75.35,923
75.4,933
75.45,885
75.5,841
75.55,859
75.6,884
75.65,878
75.7,861
75.75,886
75.8,810
75.85,793
75.9,867
75.95,826
76.0,885
76.05,853
76.1,903
76.15,855
76.2,894
76.25,832
76.3,820
76.35,864
76.4,849
76.45,851
76.5,881
76.55,814
76.6,860
76.65,885
76.7,849
76.75,869
76.8,855
76.85,845
76.9,901
76.95,867
77.0,826
77.05,855
77.1,821
77.15,850
77.2,830
77.25,875
77.3,842
77.35,868
77.4,865
77.45,827
77.5,822
77.55,869
77.6,909
77.65,922
77.7,927
77.75,889
77.8,881
77.85,809
77.9,873
77.95,830
78.0,822
78.05,876
78.1,818
78.15,858
78.2,804
78.25,808
78.3,836
78.35,837
78.4,828
78.45,853
78.5,851
78.55,870
78.6,850
78.65,847
78.7,821
78.75,888
78.8,908
78.85,825
78.9,852
78.95,819
79.0,836
79.05,928
79.1,854
79.15,909
79.2,869
79.25,863
79.3,870
79.35,858
79.4,851
79.45,846
79.5,823
79.55,841
79.6,822
79.65,857
79.7,871
79.75,863
79.8,850
79.85,796
79.9,845
79.95,835
80.0,798
80.05,830
80.1,904
80.15,851
80.2,844
80.25,901
80.3,873
80.35,939
80.4,894
80.45,887
80.5,842
80.55,840
80.6,856
80.65,820
80.7,878
80.75,935
80.8,826
80.85,855
80.9,862
80.95,867
81.0,877
81.05,872
81.1,883
81.15,835
81.2,843
81.25,810
81.3,877
81.35,821
81.4,866
81.45,879
81.5,850
81.55,901
81.6,912
81.65,877
81.7,922
81.75,921
81.8,833
81.85,874
81.9,864
81.95,825
82.0,865
82.05,786
82.1,865
82.15,850
82.2,849
82.25,857
82.3,906
82.35,873
82.4,901
82.45,891
82.5,860
82.55,907
82.6,853
82.65,858
82.7,907
82.75,863
82.8,863
82.85,850
82.9,882
82.95,804
83.0,864
83.05,856
83.1,866
83.15,859
83.2,860
83.25,900
83.3,882
83.35,937
83.4,870
83.45,882
83.5,893
83.55,845
83.6,832
83.65,847
83.7,884
83.75,898
83.8,818
83.85,821
83.9,870
83.95,894
84.0,881
84.05,846
84.1,878
84.15,871
84.2,821
84.25,887
84.3,846
84.35,892
84.4,836
84.45,839
84.5,860
84.55,807
84.6,909
84.65,855
84.7,808
84.75,854
84.8,832
84.85,879
84.9,878
84.95,854
85.0,858
85.05,860
85.1,850
85.15,880
85.2,918
85.25,861
85.3,921
85.35,873
85.4,914
85.45,875
85.5,888
85.55,785
85.6,860
85.65,871
85.7,870
85.75,865
85.8,861
85.85,873
85.9,870
85.95,867
86.0,888
86.05,881
86.1,902
86.15,869
86.2,836
86.25,855
86.3,896
86.35,863
86.4,841
86.45,836
86.5,871
86.55,903
86.6,835
86.65,863
86.7,901
86.75,848
86.8,890
86.85,868
86.9,841
86.95,869
87.0,871
87.05,841
87.1,885
87.15,849
87.2,883
87.25,849
87.3,899
87.35,893
87.4,809
87.45,890
87.5,863
87.55,920
87.6,891
87.65,855
87.7,809
87.75,861
87.8,892
87.85,894
87.9,832
87.95,888
88.0,846
88.05,872
88.1,889
88.15,889
88.2,890
88.25,888
88.3,858
88.35,863
88.4,855
88.45,913
88.5,864
88.55,818
88.6,838
88.65,895
88.7,873
88.75,844
88.8,883
88.85,903
88.9,868
88.95,856
89.0,901
89.05,880
89.1,919
89.15,863
89.2,899
89.25,881
89.3,841
89.35,881
89.4,849
89.45,864
89.5,864
89.55,885
89.6,840
89.65,878
89.7,843
89.75,860
89.8,836
89.85,881
89.9,890
89.95,881
90.0,852
90.05,820
90.1,887
90.15,830
90.2,818
90.25,865
90.3,908
90.35,894
90.4,818
90.45,877
90.5,839
90.55,832
90.6,864
90.65,890
90.7,830
90.75,835
90.8,869
90.85,892
90.9,846
90.95,850
91.0,817
91.05,900
91.1,839
91.15,845
91.2,866
91.25,831
91.3,841
91.35,822
91.4,851
91.45,913
91.5,896
91.55,880
91.6,884
91.65,845
91.7,855
91.75,825
91.8,851
91.85,862
91.9,865
91.95,875
92.0,853
92.05,885
92.1,842
92.15,820
92.2,874
92.25,851
92.3,875
92.35,835
92.4,875
92.45,867
92.5,869
92.55,908
92.6,862
92.65,885
92.7,859
92.75,881
92.8,893
92.85,823
92.9,837
92.95,838
93.0,858
93.05,872
93.1,852
93.15,923
93.2,920
93.25,861
93.3,854
93.35,910
93.4,862
93.45,870
93.5,888
93.55,910
93.6,879
93.65,846
93.7,901
93.75,901
93.8,835
93.85,848
93.9,899
93.95,852
94.0,905
94.05,888
94.1,843
94.15,890
94.2,838
94.25,839
94.3,873
94.35,906
94.4,918
94.45,877
94.5,852
94.55,879
94.6,883
94.65,903
94.7,848
94.75,869
94.8,892
94.85,862
94.9,868
94.95,872
95.0,891
95.05,877
95.1,912
95.15,862
95.2,853
95.25,889
95.3,860
95.35,856
95.4,832
95.45,816
95.5,882
95.55,884
95.6,865
95.65,864
95.7,896
95.75,887
95.8,862
95.85,905
95.9,879
95.95,849
96.0,876
96.05,853
96.1,882
96.15,901
96.2,892
96.25,866
96.3,847
96.35,878
96.4,842
96.45,851
96.5,903
96.55,874
96.6,868
96.65,975
96.7,858
96.75,876
96.8,868
96.85,856
96.9,923
96.95,840
97.0,908
97.05,845
97.1,847
97.15,867
97.2,846
97.25,853
97.3,901
97.35,891
97.4,831
97.45,865
97.5,865
97.55,871
97.6,875
97.65,819
97.7,848
97.75,872
97.8,844
97.85,834
97.9,865
97.95,882
98.0,833
98.05,858
98.1,883
98.15,898
98.2,839
98.25,838
98.3,886
98.35,910
98.4,831
98.45,904
98.5,859
98.55,901
98.6,877
98.65,842
98.7,823
98.75,861
98.8,856
98.85,852
98.9,862
98.95,847
99.0,841
99.05,847
99.1,888
99.15,851
99.2,838
99.25,870
99.3,885
99.35,918
99.4,828
99.45,884
99.5,851
99.55,913
99.6,862
99.65,859
99.7,911
99.75,857
99.8,885
99.85,852
99.9,868
99.95,823
100.0,795
100.05,846
100.1,831
100.15,891
100.2,816
100.25,857
100.3,844
100.35,875
100.4,878
100.45,849
100.5,835
100.55,856
100.6,876
100.65,898
100.7,884
100.75,842
100.8,853
100.85,821
100.9,886
100.95,873
101.0,877
101.05,899
101.1,853
101.15,880
101.2,814
101.25,827
101.3,841
101.35,851
101.4,913
101.45,868
101.5,883
101.55,858
101.6,828
101.65,833
101.7,839
101.75,846
101.8,823
101.85,853
101.9,864
101.95,830
102.0,855
102.05,864
102.1,871
102.15,812
102.2,865
102.25,860
102.3,836
102.35,880
102.4,827
102.45,878
102.5,846
102.55,889
102.6,882
102.65,841
102.7,864
102.75,845
102.8,836
102.85,895
102.9,883
102.95,873
103.0,908
103.05,856
103.1,866
103.15,824
103.2,920
103.25,875
103.3,800
103.35,857
103.4,843
103.45,863
103.5,882
103.55,810
103.6,865
103.65,857
103.7,793
103.75,832
103.8,905
103.85,879
103.9,831
103.95,883
104.0,846
104.05,865
104.1,865
104.15,888
104.2,848
104.25,876
104.3,796
104.35,913
104.4,864
104.45,869
104.5,903
104.55,837
104.6,892
104.65,884
104.7,854
104.75,918
104.8,845
104.85,851
104.9,872
104.95,854
105.0,877
105.05,846
105.1,866
105.15,818
105.2,837
105.25,843
105.3,803
105.35,848
105.4,857
105.45,841
105.5,869
105.55,896
105.6,875
105.65,880
105.7,885
105.75,880
105.8,796
105.85,816
105.9,857
105.95,830
106.0,874
106.05,822
106.1,898
106.15,898
106.2,838
106.25,840
106.3,847
106.35,831
106.4,836
106.45,800
106.5,854
106.55,849
106.6,841
106.65,857
106.7,881
106.75,879
106.8,869
106.85,825
106.9,849
106.95,832
107.0,852
107.05,832
107.1,873
107.15,872
107.2,846
107.25,902
107.3,853
107.35,859
107.4,871
107.45,875
107.5,840
107.55,855
107.6,833
107.65,864
107.7,877
107.75,836
107.8,878
107.85,909
107.9,817
107.95,825
108.0,844
108.05,885
108.1,890
108.15,857
108.2,844
108.25,909
108.3,867
108.35,855
108.4,859
108.45,902
108.5,858
108.55,913
108.6,901
108.65,875
108.7,848
108.75,863
108.8,876
108.85,884
108.9,870
108.95,820
109.0,842
109.05,812
109.1,837
109.15,864
109.2,838
109.25,893
109.3,856
109.35,865
109.4,899
109.45,905
109.5,835
109.55,872
109.6,838
109.65,858
109.7,858
109.75,867
109.8,830
109.85,902
109.9,877
109.95,872
110.0,882
110.05,876
110.1,842
110.15,840
110.2,836
110.25,845
110.3,816
110.35,901
110.4,845
110.45,878
110.5,848
110.55,808
110.6,819
110.65,871
110.7,848
110.75,912
110.8,844
110.85,861
110.9,823
110.95,887
111.0,815
111.05,907
111.1,849
111.15,882
111.2,834
111.25,842
111.3,840
111.35,816
111.4,818
111.45,846
111.5,876
111.55,817
111.6,858
111.65,837
111.7,875
111.75,879
111.8,840
111.85,783
111.9,763
111.95,882
112.0,839
112.05,860
112.1,834
112.15,855
112.2,857
112.25,843
112.3,837
112.35,853
112.4,862
112.45,860
112.5,846
112.55,866
112.6,871
112.65,843
112.7,863
112.75,805
112.8,829
112.85,850
112.9,877
112.95,822
113.0,832
113.05,862
113.1,836
113.15,903
113.2,919
113.25,899
113.3,829
113.35,813
113.4,887
113.45,851
113.5,894
113.55,849
113.6,870
113.65,817
113.7,841
113.75,866
113.8,854
113.85,900
113.9,900
113.95,842
114.0,833
114.05,856
114.1,819
114.15,842
114.2,891
114.25,841
114.3,830
114.35,773
114.4,862
114.45,893
114.5,893
114.55,871
114.6,894
114.65,849
114.7,865
114.75,861
114.8,794
114.85,795
114.9,781
114.95,819
115.0,855
115.05,823
115.1,855
115.15,844
115.2,893
115.25,850
115.3,866
115.35,881
115.4,861
115.45,838
115.5,852
115.55,894
115.6,819
115.65,862
115.7,878
115.75,830
115.8,805
115.85,828
115.9,819
115.95,906
116.0,850
116.05,845
116.1,818
116.15,834
116.2,833
116.25,829
116.3,860
116.35,867
116.4,829
116.45,859
116.5,845
