time,value
18.2,1036
18.25,1048
18.3,1048
18.35,1101
18.4,1062
18.45,1047
18.5,1114
18.55,1076
18.6,1004
18.65,1032
18.7,1043
18.75,1030
18.8,936
18.85,1061
18.9,1069
18.95,988
19.0,1032
19.05,1059
19.1,1063
19.15,1063
19.2,1026
19.25,1061
19.3,1057
19.35,1063
19.4,1030
19.45,1080
19.5,1046
19.55,1046
19.6,1020
19.65,1086
19.7,1023
19.75,1036
19.8,1038
19.85,1067
19.9,1042
19.95,983
20.0,1020
20.05,1027
20.1,1021
20.15,1042
20.2,1008
20.25,1061
20.3,1063
20.35,993
20.4,1032
20.45,1002
20.5,1140
20.55,1062
20.6,1036
20.65,1068
20.7,1015
20.75,1029
20.8,1044
20.85,1056
20.9,1067
20.95,1001
21.0,1062
21.05,1044
21.1,1033
21.15,1020
21.2,1065
21.25,995
21.3,1025
21.35,1042
21.4,1059
21.45,1099
21.5,1055
21.55,1058
21.6,1002
21.65,1103
21.7,1065
21.75,1088
21.8,1041
21.85,1054
21.9,1013
21.95,1111
22.0,1030
22.05,1007
22.1,1020
22.15,1039
22.2,1041
22.25,1069
22.3,1046
22.35,1033
22.4,1021
22.45,1076
22.5,1085
22.55,1028
22.6,1067
22.65,999
22.7,1044
22.75,1066
22.8,1075
22.85,1019
22.9,1083
22.95,1039
23.0,1050
23.05,1070
23.1,1004
23.15,1049
23.2,1144
23.25,998
23.3,1041
23.35,978
23.4,1007
23.45,1039
23.5,1009
23.55,1100
23.6,1067
23.65,1052
23.7,991
23.75,973
23.8,1088
23.85,1052
23.9,1071
23.95,1048
24.0,1029
24.05,1028
24.1,1032
24.15,1048
24.2,1027
24.25,1036
24.3,1022
24.35,1028
24.4,1026
24.45,1028
24.5,1049
24.55,1033
24.6,1016
24.65,1042
24.7,1022
24.75,1026
24.8,1010
24.85,1055
24.9,1072
24.95,1010
25.0,1055
25.05,1036
25.1,1008
25.15,1090
25.2,1038
25.25,1039
25.3,1062
25.35,1050
25.4,1011
25.45,1021
25.5,1045
25.55,1062
25.6,1042
25.65,980
25.7,1020
25.75,1051
25.8,1025
25.85,990
25.9,1044
25.95,1053
26.0,1061
26.05,999
26.1,1041
26.15,1003
26.2,1023
26.25,1044
26.3,1066
26.35,1023
26.4,1017
26.45,990
26.5,1031
26.55,1029
26.6,1012
26.65,1036
26.7,1077
26.75,1035
26.8,975
26.85,1025
26.9,1061
26.95,1016
27.0,992
27.05,1039
27.1,1017
27.15,1057
27.2,1017
27.25,1025
27.3,1051
27.35,1096
27.4,1031
27.45,981
27.5,1045
27.55,1038
27.6,1080
27.65,1058
27.7,1043
27.75,1086
27.8,1033
27.85,976
27.9,1074
27.95,1026
28.0,1008
28.05,1085
28.1,1049
28.15,1012
28.2,998
28.25,1019
28.3,1041
28.35,1068
28.4,1049
28.45,1037
28.5,1057
28.55,1047
28.6,1073
28.65,1017
28.7,1003
28.75,1040
28.8,980
28.85,1093
28.9,974
28.95,1044
29.0,1044
29.05,1060
29.1,1038
29.15,1045
29.2,1013
29.25,978
29.3,1028
29.35,1017
29.4,975
29.45,1063
29.5,1063
29.55,975
29.6,998
29.65,1041
29.7,1053
29.75,964
29.8,1004
29.85,1042
29.9,973
29.95,1062
30.0,1050
30.05,993
30.1,968
30.15,1036
30.2,1042
30.25,1020
30.3,1019
30.35,1067
30.4,985
30.45,1070
30.5,1016
30.55,1076
30.6,1087
30.65,1035
30.7,1043
30.75,1043
30.8,1087
30.85,1012
30.9,1057
30.95,1052
31.0,1002
31.05,1025
31.1,1096
31.15,1052
31.2,1007
31.25,984
31.3,1053
31.35,998
31.4,1042
31.45,1076
31.5,1079
31.55,1030
31.6,971
31.65,996
31.7,1056
31.75,1016
31.8,1056
31.85,1016
31.9,1021
31.95,1038
32.0,991
32.05,1063
32.1,1078
32.15,1117
32.2,1029
32.25,1087
32.3,1015
32.35,1066
32.4,1031
32.45,1010
32.5,1038
32.55,1059
32.6,1046
32.65,1013
32.7,1079
32.75,1036
32.8,1013
32.85,1013
32.9,1044
32.95,1019
33.0,1077
33.05,1022
33.1,1027
33.15,1082
33.2,1023
33.25,1053
33.3,1077
33.35,1019
33.4,1073
33.45,988
33.5,1095
33.55,1029
33.6,1063
33.65,1048
33.7,1045
33.75,1016
33.8,1042
33.85,1046
33.9,1056
33.95,1014
34.0,1025
34.05,1107
34.1,1016
34.15,988
34.2,1047
34.25,974
34.3,995
34.35,1048
34.4,989
34.45,1022
34.5,1058
34.55,1034
34.6,1006
34.65,1033
34.7,1040
34.75,1023
34.8,1030
34.85,1110
34.9,1042
34.95,1039
35.0,1041
35.05,1030
35.1,1024
35.15,1063
35.2,1018
35.25,1010
35.3,1024
35.35,1040
35.4,1020
35.45,990
35.5,1043
35.55,1069
35.6,1038
35.65,1006
35.7,1045
35.75,1004
35.8,1000
35.85,1013
35.9,1035
35.95,962
36.0,1061
36.05,1032
36.1,989
36.15,1019
36.2,1006
36.25,1030
36.3,1017
36.35,1047
36.4,979
36.45,976
36.5,1007
36.55,985
36.6,1028
36.65,1006
36.7,1031
36.75,999
36.8,1052
36.85,1018
36.9,1024
36.95,999
37.0,1008
37.05,993
37.1,1062
37.15,1018
37.2,1000
37.25,1087
37.3,999
37.35,1002
37.4,1060
37.45,1047
37.5,986
37.55,975
37.6,1053
37.65,1048
37.7,1033
37.75,1067
37.8,959
37.85,1095
37.9,1073
37.95,1037
38.0,1009
38.05,975
38.1,1025
38.15,1031
38.2,973
38.25,980
38.3,1030
38.35,1053
38.4,991
38.45,1031
38.5,1019
38.55,1051
38.6,1014
38.65,992
38.7,1037
38.75,1022
38.8,1051
38.85,1019
38.9,1029
38.95,1025
39.0,993
39.05,993
39.1,1064
39.15,1019
39.2,1092
39.25,1019
39.3,1019
39.35,1096
39.4,937
39.45,1078
39.5,970
39.55,1024
39.6,1006
39.65,1053
39.7,1041
39.75,1074
39.8,1033
39.85,1003
39.9,1048
39.95,976
40.0,1024
40.05,1032
40.1,990
40.15,1082
40.2,1041
40.25,967
40.3,977
40.35,991
40.4,1044
40.45,988
40.5,1048
40.55,1015
40.6,1039
40.65,1011
40.7,1029
40.75,987
40.8,995
40.85,1053
40.9,1014
40.95,1059
41.0,1030
41.05,1084
41.1,1032
41.15,983
41.2,1052
41.25,1022
41.3,993
41.35,1064
41.4,1107
41.45,1035
41.5,968
41.55,1035
41.6,1059
41.65,1053
41.7,1047
41.75,1013
41.8,998
41.85,975
41.9,1048
41.95,1046
42.0,1005
42.05,1059
42.1,1035
42.15,982
42.2,999
42.25,991
42.3,1013
42.35,1025
42.4,978
42.45,1023
42.5,1028
42.55,993
42.6,987
42.65,1049
42.7,1051
42.75,1006
42.8,984
42.85,979
42.9,1029
42.95,1003
43.0,1035
43.05,1021
43.1,1087
43.15,1047
43.2,1006
43.25,1060
43.3,1083
43.35,1015
43.4,991
43.45,1002
43.5,992
43.55,1004
43.6,1007
43.65,1028
43.7,1025
43.75,1034
43.8,1032
43.85,1041
43.9,1052
43.95,1001
44.0,1037
44.05,1037
44.1,1040
44.15,1023
44.2,968
44.25,1059
44.3,1085
44.35,1026
44.4,1010
44.45,988
44.5,1029
44.55,1053
44.6,1069
44.65,982
44.7,1054
44.75,990
44.8,1083
44.85,981
44.9,1005
44.95,1014
45.0,1025
45.05,1062
45.1,1015
45.15,1011
45.2,1000
45.25,1032
45.3,1013
45.35,977
45.4,1064
45.45,1014
45.5,1007
45.55,937
45.6,1012
45.65,999
45.7,991
45.75,1101
45.8,980
45.85,972
45.9,1011
45.95,987
46.0,1033
46.05,1004
46.1,1015
46.15,988
46.2,961
46.25,1010
46.3,955
46.35,1016
46.4,991
46.45,1003
46.5,1013
46.55,1028
46.6,981
46.65,998
46.7,974
46.75,1019
46.8,980
46.85,971
46.9,1015
46.95,982
47.0,1028
47.05,1006
47.1,1048
47.15,996
47.2,1026
47.25,999
47.3,1050
47.35,964
47.4,1061
47.45,978
47.5,1026
47.55,1008
47.6,1095
47.65,1022
47.7,1029
47.75,976
47.8,1010
47.85,984
47.9,1052
47.95,1002
48.0,1032
48.05,983
48.1,1059
48.15,1045
48.2,1036
48.25,1012
48.3,966
48.35,1016
48.4,1034
48.45,999
48.5,955
48.55,1058
48.6,966
48.65,993
48.7,1057
48.75,1088
48.8,1016
48.85,1023
48.9,1062
48.95,1012
49.0,971
49.05,1037
49.1,993
49.15,1032
49.2,1029
49.25,1032
49.3,987
49.35,1027
49.4,975
49.45,1062
49.5,1020
49.55,1029
49.6,1014
49.65,1019
49.7,1018
49.75,1001
49.8,980
49.85,1044
49.9,1044
49.95,1010
50.0,1029
50.05,1013
50.1,982
50.15,1008
50.2,990
50.25,993
50.3,1013
50.35,963
50.4,965
50.45,980
50.5,996
50.55,1033
50.6,975
50.65,1004
50.7,1026
50.75,970
50.8,1071
50.85,945
50.9,1000
50.95,1004
51.0,1018
51.05,1011
51.1,1013
51.15,939
51.2,1038
51.25,987
51.3,1008
51.35,1040
51.4,981
51.45,966
51.5,1012
51.55,993
51.6,962
51.65,1012
51.7,965
51.75,1016
51.8,978
51.85,968
51.9,972
51.95,1024
52.0,945
52.05,1056
52.1,984
52.15,979
52.2,1004
52.25,925
52.3,966
52.35,969
52.4,927
52.45,1018
52.5,929
52.55,1021
52.6,984
52.65,976
52.7,1012
52.75,944
52.8,968
52.85,983
52.9,964
52.95,966
53.0,1017
53.05,1032
53.1,1011
53.15,1018
53.2,972
53.25,973
53.3,1018
53.35,971
53.4,966
53.45,975
53.5,970
53.55,1056
53.6,1005
53.65,959
53.7,1003
53.75,1004
53.8,1009
53.85,1007
53.9,1020
53.95,947
54.0,1034
54.05,1073
54.1,988
54.15,1023
54.2,973
54.25,1002
54.3,996
54.35,1004
54.4,1050
54.45,995
54.5,987
54.55,982
54.6,1027
54.65,978
54.7,948
54.75,991
54.8,930
54.85,1025
54.9,1058
54.95,1053
55.0,1013
55.05,1027
55.1,1056
55.15,1025
55.2,1014
55.25,967
55.3,959
55.35,1025
55.4,1003
55.45,972
55.5,991
55.55,1064
55.6,1020
55.65,1003
55.7,983
55.75,1043
55.8,949
55.85,1000
55.9,1042
55.95,1038
56.0,1021
56.05,987
56.1,952
56.15,955
56.2,995
56.25,1035
56.3,972
56.35,982
56.4,1030
56.45,1011
56.5,1030
56.55,1044
56.6,1021
56.65,1005
56.7,994
56.75,1005
56.8,1059
56.85,1012
56.9,983
56.95,1039
57.0,1037
57.05,1015
57.1,1035
57.15,1064
57.2,940
57.25,965
57.3,1025
57.35,994
57.4,958
57.45,1061
57.5,994
57.55,1042
57.6,1025
57.65,1009
57.7,1000
57.75,983
57.8,1006
57.85,940
57.9,1026
57.95,1040
58.0,1009
58.05,1009
58.1,1002
58.15,989
58.2,990
58.25,1085
58.3,1046
58.35,1077
58.4,1038
58.45,1001
58.5,1002
58.55,1048
58.6,1013
58.65,995
58.7,1026
58.75,1036
58.8,1005
58.85,1080
58.9,1016
58.95,946
59.0,980
59.05,1018
59.1,1050
59.15,1043
59.2,1078
59.25,962
59.3,1010
59.35,970
59.4,1019
59.45,1007
59.5,1007
59.55,963
59.6,1019
59.65,1039
59.7,1040
59.75,985
59.8,1008
59.85,1017
59.9,1037
59.95,984
60.0,1017
60.05,1015
60.1,1006
60.15,1069
60.2,998
60.25,1060
60.3,997
60.35,1013
60.4,974
60.45,974
60.5,979
60.55,988
60.6,1038
60.65,1003
60.7,1024
60.75,1044
60.8,975
60.85,1021
60.9,1007
60.95,1004
61.0,1010
61.05,995
61.1,1005
61.15,1058
61.2,998
61.25,967
61.3,1004
61.35,991
61.4,964
61.45,1014
61.5,1040
61.55,1004
61.6,1020
61.65,1036
61.7,1042
61.75,1010
61.8,1020
61.85,989
61.9,1014
61.95,1024
62.0,1000
62.05,975
62.1,972
62.15,939
62.2,1008
62.25,1037
62.3,1030
62.35,1009
62.4,1029
62.45,1077
62.5,979
62.55,932
62.6,984
62.65,1006
62.7,1027
62.75,1043
62.8,941
62.85,1015
62.9,986
62.95,1051
63.0,1036
63.05,1025
63.1,989
63.15,1007
63.2,992
63.25,988
63.3,994
63.35,1026
63.4,1020
63.45,1042
63.5,1033
63.55,1049
63.6,1006
63.65,1035
63.7,982
63.75,965
63.8,1039
63.85,965
63.9,966
63.95,967
64.0,1007
64.05,1011
64.1,969
64.15,1023
64.2,1055
64.25,929
64.3,1024
64.35,984
64.4,1069
64.45,1003
64.5,978
64.55,963
64.6,1058
64.65,990
64.7,1010
64.75,1031
64.8,974
64.85,1010
64.9,1056
64.95,1092
65.0,964
65.05,1010
65.1,1045
65.15,1019
65.2,1019
65.25,1003
65.3,971
65.35,1009
65.4,1003
65.45,1015
65.5,996
65.55,1014
65.6,963
65.65,1033
65.7,1013
65.75,994
65.8,992
65.85,949
65.9,1028
65.95,1003
66.0,988
66.05,996
66.1,924
66.15,965
66.2,1029
66.25,1007
66.3,996
66.35,1055
66.4,1029
66.45,991
66.5,976
66.55,989
66.6,1024
66.65,985
66.7,995
66.75,1036
66.8,991
66.85,1045
66.9,1021
66.95,967
67.0,1029
67.05,966
67.1,959
67.15,1038
67.2,1026
67.25,1002
67.3,1019
67.35,998
67.4,966
67.45,1008
67.5,940
67.55,982
67.6,1015
67.65,923
67.7,1010
67.75,1002
67.8,996
67.85,915
67.9,1055
67.95,959
68.0,991
68.05,1068
68.1,987
68.15,1034
68.2,985
68.25,1011
68.3,963
68.35,982
68.4,980
68.45,1037
68.5,957
68.55,1116
68.6,999
68.65,1033
68.7,968
68.75,987
68.8,989
68.85,976
68.9,1016
68.95,1028
69.0,1009
69.05,1006
69.1,981
69.15,973
69.2,971
69.25,1015
69.3,989
69.35,1031
69.4,981
69.45,951
69.5,1000
69.55,1032
69.6,1045
69.65,995
69.7,986
69.75,1040
69.8,966
69.85,977
69.9,961
69.95,989
70.0,985
70.05,1030
70.1,969
70.15,1026
70.2,995
70.25,935
70.3,992
70.35,940
70.4,952
70.45,957
70.5,1021
70.55,985
70.6,1002
70.65,969
70.7,987
70.75,985
70.8,998
70.85,992
70.9,1050
70.95,991
71.0,1008
71.05,1002
71.1,983
71.15,996
71.2,1043
71.25,1027
71.3,1073
71.35,1049
71.4,1007
71.45,1048
71.5,1046
71.55,991
71.6,985
71.65,992
71.7,1002
71.75,1027
71.8,1019
71.85,1011
71.9,932
71.95,1062
72.0,959
72.05,998
72.1,933
72.15,974
72.2,993
72.25,997
72.3,969
72.35,904
72.4,1007
72.45,1021
72.5,996
72.55,971
72.6,1045
72.65,1047
72.7,1008
72.75,993
72.8,1000
72.85,979
72.9,1021
72.95,1017
73.0,1005
73.05,973
73.1,1000
73.15,963
73.2,993
73.25,955
73.3,955
73.35,963
73.4,1016
73.45,952
73.5,1001
73.55,1007
73.6,1044
73.65,980
73.7,1019
73.75,991
73.8,980
73.85,997
73.9,997
73.95,1048
74.0,952
74.05,1027
74.1,1065
74.15,998
74.2,1056
74.25,984
74.3,1040
74.35,984
74.4,968
74.45,934
74.5,971
74.55,972
74.6,1000
74.65,998
74.7,988
74.75,999
74.8,1006
74.85,1061
74.9,986
74.95,919
75.0,974
75.05,1039
75.1,1011
75.15,978
75.2,1066
75.25,988
75.3,954
75.35,1043
75.4,978
75.45,987
75.5,1029
75.55,1016
75.6,1004
75.65,984
75.7,1021
75.75,985
75.8,958
75.85,991
75.9,994
75.95,990
76.0,964
76.05,951
76.1,1016
76.15,942
76.2,1010
76.25,996
76.3,964
76.35,981
76.4,1008
76.45,958
76.5,984
76.55,977
76.6,981
76.65,1098
76.7,979
76.75,1016
76.8,1035
76.85,977
76.9,1016
76.95,965
77.0,1073
77.05,1025
77.1,1056
77.15,1039
77.2,1011
77.25,991
77.3,947
77.35,986
77.4,1051
77.45,931
77.5,1002
77.55,946
77.6,949
77.65,1045
77.7,965
77.75,993
77.8,1009
77.85,949
77.9,991
77.95,963
78.0,1018
78.05,1020
78.1,1014
78.15,1006
78.2,1006
78.25,949
78.3,978
78.35,1001
78.4,984
78.45,976
78.5,1017
78.55,954
78.6,989
78.65,988
78.7,1011
78.75,981
78.8,958
78.85,993
78.9,939
78.95,970
79.0,957
79.05,980
79.1,950
79.15,989
79.2,990
79.25,944
79.3,968
79.35,1005
79.4,962
79.45,991
79.5,967
79.55,958
79.6,995
79.65,974
79.7,991
79.75,991
79.8,1008
79.85,937
79.9,947
79.95,955
80.0,994
80.05,987
80.1,918
80.15,960
80.2,1024
80.25,940
80.3,952
80.35,953
80.4,1049
80.45,1000
80.5,1014
80.55,1024
80.6,1012
80.65,1011
80.7,1006
80.75,1003
80.8,957
80.85,1044
80.9,992
80.95,926
81.0,949
81.05,941
81.1,1019
81.15,983
81.2,1000
81.25,1010
81.3,909
81.35,1036
81.4,946
81.45,977
81.5,926
81.55,973
81.6,960
81.65,1025
81.7,1002
81.75,982
81.8,992
81.85,1006
81.9,974
81.95,984
82.0,932
82.05,979
82.1,979
82.15,1000
82.2,1028
82.25,1019
82.3,1015
82.35,1011
82.4,994
82.45,974
82.5,985
82.55,986
82.6,986
82.65,966
82.7,1002
82.75,952
82.8,970
82.85,979
82.9,995
82.95,1026
83.0,952
83.05,989
83.1,988
83.15,974
83.2,1016
83.25,951
83.3,968
83.35,947
83.4,972
83.45,977
83.5,981
83.55,941
83.6,1012
83.65,1053
83.7,952
83.75,960
83.8,990
83.85,939
83.9,1019
83.95,973
84.0,993
84.05,896
84.1,1005
84.15,955
84.2,990
84.25,987
84.3,954
84.35,992
84.4,978
84.45,971
84.5,902
84.55,981
84.6,988
84.65,907
84.7,1014
84.75,1019
84.8,946
84.85,1004
84.9,973
84.95,971
85.0,994
85.05,985
85.1,955
85.15,939
85.2,1008
85.25,995
85.3,1003
85.35,1010
85.4,984
85.45,976
85.5,976
85.55,1015
85.6,1013
85.65,1039
85.7,970
85.75,1016
85.8,977
85.85,983
85.9,942
85.95,989
86.0,967
86.05,1005
86.1,926
86.15,949
86.2,965
86.25,997
86.3,984
86.35,962
86.4,976
86.45,1004
86.5,978
86.55,1008
86.6,962
86.65,907
86.7,979
86.75,996
86.8,976
86.85,986
86.9,986
86.95,1013
87.0,975
87.05,941
87.1,964
87.15,989
87.2,992
87.25,940
87.3,980
87.35,964
87.4,963
87.45,982
87.5,1009
87.55,949
87.6,981
87.65,942
87.7,955
87.75,1042
87.8,962
87.85,905
87.9,984
87.95,1024
88.0,978
88.05,1023
88.1,967
88.15,940
88.2,972
88.25,978
88.3,987
88.35,1030
88.4,1009
88.45,933
88.5,919
88.55,1005
88.6,893
88.65,993
88.7,1016
88.75,935
88.8,911
88.85,970
88.9,1009
88.95,962
89.0,1022
89.05,997
89.1,976
89.15,942
89.2,988
89.25,1003
89.3,987
89.35,989
89.4,967
89.45,1000
89.5,972
89.55,914
89.6,964
89.65,1014
89.7,964
89.75,957
89.8,981
89.85,954
89.9,929
89.95,959
90.0,983
90.05,1004
90.1,985
90.15,931
90.2,1011
90.25,996
90.3,948
90.35,935
90.4,958
90.45,974
90.5,987
90.55,975
90.6,1069
90.65,969
90.7,1015
90.75,993
90.8,983
90.85,947
90.9,1007
90.95,955
91.0,951
91.05,945
91.1,976
91.15,961
91.2,918
91.25,1036
91.3,934
91.35,972
91.4,966
91.45,936
91.5,1003
91.55,1032
91.6,913
91.65,956
91.7,927
91.75,983
91.8,1008
91.85,995
91.9,960
91.95,964
92.0,986
92.05,968
92.1,907
92.15,988
92.2,985
92.25,961
92.3,946
92.35,1049
92.4,1003
92.45,938
92.5,898
92.55,949
92.6,1063
92.65,984
92.7,942
92.75,947
92.8,987
92.85,1026
92.9,991
92.95,984
93.0,992
93.05,931
93.1,952
93.15,961
93.2,995
93.25,958
93.3,963
93.35,949
93.4,1002
93.45,963
93.5,907
93.55,957
93.6,953
93.65,976
93.7,930
93.75,917
93.8,977
93.85,962
93.9,972
93.95,987
94.0,993
94.05,989
94.1,940
94.15,963
94.2,926
94.25,977
94.3,1002
94.35,999
94.4,998
94.45,926
94.5,1082
94.55,945
94.6,911
94.65,959
94.7,891
94.75,953
94.8,918
94.85,951
94.9,957
94.95,963
95.0,975
95.05,1023
95.1,925
95.15,934
95.2,989
95.25,974
95.3,944
95.35,963
95.4,1023
95.45,997
95.5,1040
95.55,968
95.6,975
95.65,933
95.7,996
95.75,961
95.8,906
95.85,919
95.9,1002
95.95,990
96.0,928
96.05,955
96.1,983
96.15,988
96.2,983
96.25,1052
96.3,949
96.35,968
96.4,944
96.45,940
96.5,964
96.55,947
96.6,991
96.65,934
96.7,992
96.75,944
96.8,971
96.85,942
96.9,963
96.95,989
97.0,939
97.05,951
97.1,941
97.15,944
97.2,1007
97.25,912
97.3,981
97.35,1014
97.4,959
97.45,1002
97.5,958
97.55,974
97.6,944
97.65,962
97.7,929
97.75,983
97.8,899
97.85,950
97.9,929
97.95,953
98.0,943
98.05,938
98.1,937
98.15,959
98.2,974
98.25,967
98.3,983
98.35,926
98.4,1004
98.45,984
98.5,996
98.55,944
98.6,967
98.65,914
98.7,979
98.75,988
98.8,991
98.85,977
98.9,975
98.95,945
99.0,945
99.05,1004
99.1,966
99.15,993
99.2,984
99.25,951
99.3,953
99.35,1001
99.4,975
99.45,936
99.5,902
99.55,989
99.6,1001
99.65,965
99.7,1004
99.75,931
99.8,932
99.85,969
99.9,984
99.95,934
100.0,1010
100.05,1000
100.1,959
100.15,931
100.2,935
100.25,972
100.3,891
100.35,965
100.4,982
100.45,955
100.5,953
100.55,954
100.6,915
100.65,959
100.7,1011
100.75,958
100.8,961
100.85,941
100.9,1004
100.95,922
101.0,997
101.05,932
101.1,1002
101.15,940
101.2,954
101.25,930
101.3,940
101.35,995
101.4,940
101.45,979
101.5,961
101.55,962
101.6,923
101.65,971
101.7,962
101.75,997
101.8,999
101.85,951
101.9,923
101.95,996
102.0,994
102.05,983
102.1,953
102.15,929
102.2,1031
102.25,1026
102.3,924
102.35,951
102.4,986
102.45,920
102.5,953
102.55,957
102.6,927
102.65,1038
102.7,986
102.75,1018
102.8,953
102.85,1015
102.9,964
102.95,932
103.0,1004
103.05,998
103.1,957
103.15,987
103.2,971
103.25,906
103.3,948
103.35,958
103.4,932
103.45,974
103.5,981
103.55,957
103.6,894
103.65,979
103.7,967
103.75,1008
103.8,952
103.85,934
103.9,937
103.95,961
104.0,970
104.05,912
104.1,968
104.15,959
104.2,941
104.25,928
104.3,929
104.35,964
104.4,971
104.45,970
104.5,951
104.55,980
104.6,947
104.65,988
104.7,1024
104.75,959
104.8,951
104.85,990
104.9,983
104.95,987
105.0,956
105.05,976
105.1,970
105.15,944
105.2,924
105.25,1010
105.3,998
105.35,943
105.4,949
105.45,937
105.5,976
105.55,969
105.6,983
105.65,968
105.7,975
105.75,939
105.8,920
105.85,947
105.9,929
105.95,936
106.0,954
106.05,974
