time,value
46.05,830
46.1,820
46.15,820
46.2,836
46.25,832
46.3,754
46.35,775
46.4,823
46.45,820
46.5,820
46.55,773
46.6,800
46.65,792
46.7,830
46.75,834
46.8,775
46.85,762
46.9,776
46.95,776
47.0,790
47.05,767
47.1,793
47.15,732
47.2,760
47.25,744
47.3,702
47.35,783
47.4,734
47.45,737
47.5,789
47.55,751
47.6,741
47.65,773
47.7,737
47.75,818
47.8,808
47.85,796
47.9,774
47.95,768
48.0,750
48.05,795
48.1,757
48.15,775
48.2,830
48.25,731
48.3,804
48.35,781
48.4,740
48.45,841
48.5,773
48.55,828
48.6,806
48.65,755
48.7,739
48.75,782
48.8,790
48.85,826
48.9,910
48.95,735
49.0,828
49.05,831
49.1,817
49.15,801
49.2,822
49.25,840
49.3,821
49.35,841
49.4,780
49.45,883
49.5,870
49.55,825
49.6,772
49.65,733
49.7,765
49.75,774
49.8,793
49.85,754
49.9,774
49.95,749
50.0,797
50.05,801
50.1,788
50.15,818
50.2,786
50.25,801
50.3,797
50.35,789
50.4,782
50.45,786
50.5,777
50.55,866
50.6,826
50.65,824
50.7,869
50.75,843
50.8,813
50.85,810
50.9,879
50.95,778
51.0,792
51.05,850
51.1,810
51.15,792
51.2,801
51.25,836
51.3,768
51.35,846
51.4,780
51.45,814
51.5,762
51.55,824
51.6,789
51.65,810
51.7,782
51.75,785
51.8,776
51.85,821
51.9,805
51.95,851
52.0,900
52.05,824
52.1,829
52.15,841
52.2,823
52.25,781
52.3,782
52.35,781
52.4,790
52.45,750
52.5,851
52.55,799
52.6,766
52.65,782
52.7,851
52.75,803
52.8,810
52.85,826
52.9,817
52.95,834
53.0,896
53.05,891
53.1,849
53.15,853
53.2,854
53.25,836
53.3,827
53.35,782
53.4,837
53.45,785
53.5,873
53.55,785
53.6,878
53.65,833
53.7,812
53.75,855
53.8,837
53.85,808
53.9,815
53.95,832
54.0,777
54.05,791
54.1,770
54.15,815
54.2,834
54.25,803
54.3,783
54.35,806
54.4,762
54.45,837
54.5,819
54.55,802
54.6,858
54.65,827
54.7,845
54.75,839
54.8,815
54.85,882
54.9,812
54.95,875
55.0,789
55.05,860
55.1,842
55.15,805
55.2,868
55.25,828
55.3,833
55.35,865
55.4,845
55.45,843
55.5,781
55.55,795
55.6,783
55.65,784
55.7,838
55.75,792
55.8,769
55.85,778
55.9,764
55.95,797
56.0,800
56.05,841
56.1,796
56.15,817
56.2,817
56.25,737
56.3,810
56.35,786
56.4,792
56.45,796
56.5,821
56.55,800
56.6,749
56.65,859
56.7,782
56.75,855
56.8,783
56.85,821
56.9,772
56.95,834
57.0,831
57.05,841
57.1,795
57.15,794
57.2,815
57.25,820
57.3,752
57.35,862
57.4,866
57.45,813
57.5,756
57.55,870
57.6,846
57.65,848
57.7,782
57.75,818
57.8,817
57.85,827
57.9,845
57.95,790
58.0,835
58.05,800
58.1,784
58.15,812
58.2,820
58.25,850
58.3,837
58.35,814
58.4,847
58.45,846
58.5,902
58.55,794
58.6,839
58.65,826
58.7,819
58.75,804
58.8,877
58.85,882
58.9,857
58.95,859
59.0,839
59.05,848
59.1,822
59.15,818
59.2,819
59.25,799
59.3,784
59.35,799
59.4,770
59.45,771
59.5,822
59.55,799
59.6,773
59.65,831
59.7,759
59.75,794
59.8,775
59.85,784
59.9,767
59.95,845
60.0,801
60.05,768
60.1,756
60.15,748
60.2,771
60.25,787
60.3,769
60.35,711
60.4,746
60.45,772
60.5,775
60.55,753
60.6,790
60.65,758
60.7,809
60.75,807
60.8,863
60.85,820
60.9,816
60.95,859
61.0,808
61.05,778
61.1,809
61.15,894
61.2,811
61.25,837
61.3,850
61.35,865
61.4,808
61.45,816
61.5,819
61.55,803
61.6,829
61.65,831
61.7,770
61.75,806
61.8,786
61.85,810
61.9,777
61.95,811
62.0,844
62.05,808
62.1,814
62.15,801
62.2,817
62.25,830
62.3,727
62.35,806
62.4,840
62.45,782
62.5,852
62.55,847
62.6,848
62.65,877
62.7,810
62.75,886
62.8,799
62.85,788
62.9,847
62.95,804
63.0,829
63.05,874
63.1,801
63.15,837
63.2,819
63.25,818
63.3,799
63.35,851
63.4,811
63.45,869
63.5,838
63.55,802
63.6,823
63.65,867
63.7,862
63.75,905
63.8,849
63.85,873
63.9,873
63.95,822
64.0,819
64.05,799
64.1,833
64.15,831
64.2,823
64.25,875
64.3,818
64.35,801
64.4,820
64.45,901
64.5,870
64.55,869
64.6,818
64.65,823
64.7,847
64.75,845
64.8,786
64.85,789
64.9,850
64.95,793
65.0,749
65.05,787
65.1,809
65.15,816
65.2,800
65.25,773
65.3,809
65.35,794
65.4,775
65.45,826
65.5,861
65.55,788
65.6,835
65.65,821
65.7,790
65.75,799
65.8,880
65.85,813
65.9,840
65.95,862
66.0,867
66.05,885
66.1,916
66.15,830
66.2,878
66.25,842
66.3,835
66.35,807
66.4,837
66.45,799
66.5,772
66.55,809
66.6,796
66.65,791
66.7,827
66.75,786
66.8,852
66.85,780
66.9,804
66.95,844
67.0,849
67.05,779
67.1,841
67.15,814
67.2,758
67.25,822
67.3,800
67.35,803
67.4,785
67.45,830
67.5,838
67.55,795
67.6,837
67.65,797
67.7,803
67.75,802
67.8,854
67.85,880
67.9,856
67.95,808
68.0,791
68.05,860
68.1,854
68.15,779
68.2,775
68.25,807
68.3,813
68.35,711
68.4,830
68.45,855
68.5,868
68.55,779
68.6,835
68.65,805
68.7,776
68.75,803
68.8,783
68.85,811
68.9,798
68.95,828
69.0,844
69.05,804
69.1,803
69.15,809
69.2,853
69.25,832
69.3,876
69.35,823
69.4,891
69.45,833
69.5,822
69.55,830
69.6,787
69.65,795
69.7,775
69.75,843
69.8,737
69.85,752
69.9,782
69.95,766
70.0,780
70.05,767
70.1,789
70.15,765
70.2,802
70.25,789
70.3,752
70.35,797
70.4,791
70.45,775
70.5,815
70.55,834
70.6,787
70.65,815
70.7,852
70.75,777
70.8,824
70.85,779
70.9,785
70.95,824
71.0,781
71.05,815
71.1,810
71.15,830
71.2,814
71.25,860
71.3,850
71.35,882
71.4,861
71.45,848
71.5,848
71.55,814
71.6,853
71.65,858
71.7,814
71.75,772
71.8,799
71.85,858
71.9,759
71.95,763
72.0,846
72.05,794
72.1,768
72.15,753
72.2,769
72.25,775
72.3,791
72.35,799
72.4,821
72.45,773
72.5,759
72.55,816
72.6,794
72.65,768
72.7,798
72.75,759
72.8,868
72.85,807
72.9,835
72.95,810
73.0,791
73.05,851
73.1,850
73.15,807
73.2,892
73.25,840
73.3,819
73.35,825
73.4,860
73.45,811
73.5,825
73.55,790
73.6,831
73.65,855
73.7,842
73.75,872
73.8,858
73.85,771
73.9,837
73.95,800
74.0,767
74.05,825
74.1,783
74.15,786
74.2,821
74.25,873
74.3,834
74.35,834
74.4,780
74.45,778
74.5,781
74.55,782
74.6,872
74.65,844
74.7,886
74.75,799
74.8,797
74.85,847
74.9,801
74.95,802
75.0,785
75.05,828
75.1,769
75.15,817
75.2,814
75.25,839
75.3,806
75.35,795
75.4,776
75.45,790
75.5,835
75.55,819
75.6,819
75.65,805
75.7,806
75.75,834
75.8,854
75.85,828
75.9,845
75.95,848
76.0,799
76.05,841
76.1,817
76.15,889
76.2,866
76.25,820
76.3,820
76.35,832
76.4,816
76.45,816
76.5,799
76.55,788
76.6,778
76.65,784
76.7,837
76.75,770
76.8,798
76.85,809
76.9,810
76.95,803
77.0,790
77.05,813
77.1,823
77.15,796
77.2,778
77.25,794
77.3,766
77.35,776
77.4,767
77.45,754
77.5,796
77.55,780
77.6,786
77.65,809
77.7,881
77.75,814
77.8,817
77.85,838
77.9,807
77.95,764
78.0,784
78.05,823
78.1,773
78.15,804
78.2,748
78.25,814
78.3,723
78.35,769
78.4,797
78.45,747
78.5,832
78.55,801
78.6,739
78.65,805
78.7,862
78.75,817
78.8,788
78.85,853
78.9,835
78.95,832
79.0,846
79.05,825
79.1,837
79.15,837
79.2,834
79.25,848
79.3,840
79.35,831
79.4,776
79.45,864
79.5,812
79.55,792
79.6,816
79.65,829
79.7,841
79.75,848
79.8,843
79.85,833
79.9,860
79.95,814
80.0,839
80.05,833
80.1,840
80.15,828
80.2,838
80.25,841
80.3,733
80.35,793
80.4,789
80.45,811
80.5,852
80.55,815
80.6,820
80.65,816
80.7,826
80.75,867
80.8,899
80.85,833
80.9,858
80.95,829
81.0,820
81.05,891
81.1,827
81.15,829
81.2,800
81.25,810
81.3,787
81.35,842
81.4,799
81.45,847
81.5,835
81.55,782
81.6,803
81.65,818
81.7,776
81.75,806
81.8,809
81.85,819
81.9,778
81.95,802
82.0,804
82.05,824
82.1,842
82.15,799
82.2,830
82.25,826
82.3,801
82.35,825
82.4,808
82.45,797
82.5,811
82.55,916
82.6,862
82.65,859
82.7,900
82.75,806
82.8,801
82.85,795
82.9,773
82.95,800
83.0,789
83.05,800
83.1,838
83.15,728
83.2,815
83.25,814
83.3,809
83.35,849
83.4,812
83.45,836
83.5,865
83.55,843
83.6,855
83.65,897
83.7,858
83.75,865
83.8,823
83.85,834
83.9,800
83.95,805
84.0,802
84.05,856
84.1,850
84.15,800
84.2,840
84.25,859
84.3,863
84.35,849
84.4,857
84.45,845
84.5,878
84.55,814
84.6,901
84.65,939
84.7,936
84.75,893
84.8,872
84.85,917
84.9,808
84.95,845
85.0,816
85.05,829
85.1,846
85.15,806
85.2,792
85.25,844
85.3,775
85.35,778
85.4,740
85.45,838
85.5,761
85.55,815
85.6,789
85.65,770
85.7,781
85.75,765
85.8,787
85.85,795
85.9,816
85.95,759
86.0,825
86.05,767
86.1,817
86.15,816
86.2,777
86.25,792
86.3,779
86.35,784
86.4,821
86.45,784
86.5,764
86.55,819
86.6,770
86.65,790
86.7,755
86.75,787
86.8,788
86.85,788
86.9,769
86.95,846
87.0,876
87.05,879
87.1,824
87.15,840
87.2,824
87.25,772
87.3,801
87.35,864
87.4,869
87.45,840
87.5,784
87.55,808
87.6,815
87.65,827
87.7,857
87.75,837
87.8,814
87.85,807
87.9,798
87.95,795
88.0,815
88.05,830
88.1,844
88.15,872
88.2,815
88.25,814
88.3,787
88.35,808
88.4,809
88.45,760
88.5,802
88.55,787
88.6,781
88.65,830
88.7,817
88.75,761
88.8,782
88.85,818
88.9,814
88.95,873
89.0,794
89.05,855
89.1,847
89.15,874
89.2,778
89.25,799
89.3,916
89.35,860
89.4,855
89.45,850
89.5,880
89.55,828
89.6,849
89.65,804
89.7,891
89.75,861
89.8,847
89.85,857
89.9,859
89.95,843
90.0,827
90.05,759
90.1,796
90.15,754
90.2,768
90.25,784
90.3,759
90.35,774
90.4,779
90.45,768
90.5,795
90.55,788
90.6,785
90.65,741
90.7,750
90.75,737
90.8,786
90.85,736
90.9,824
90.95,778
91.0,810
91.05,828
91.1,816
91.15,848
91.2,850
91.25,852
91.3,836
91.35,840
91.4,841
91.45,825
91.5,766
91.55,741
91.6,808
91.65,810
91.7,792
91.75,793
91.8,770
91.85,762
91.9,811
91.95,761
92.0,763
92.05,769
92.1,791
92.15,814
92.2,801
92.25,861
92.3,800
92.35,824
92.4,818
92.45,807
92.5,872
92.55,819
92.6,801
92.65,792
92.7,771
92.75,773
92.8,814
92.85,782
92.9,811
92.95,798
93.0,785
93.05,798
93.1,898
93.15,859
93.2,784
93.25,773
93.3,829
93.35,907
93.4,824
93.45,879
93.5,779
93.55,855
93.6,834
93.65,780
93.7,829
93.75,795
93.8,853
93.85,804
93.9,830
93.95,861
94.0,804
94.05,898
94.1,858
94.15,837
94.2,871
94.25,848
94.3,809
94.35,863
94.4,830
94.45,776
94.5,767
94.55,789
94.6,817
94.65,777
94.7,800
94.75,803
94.8,806
94.85,802
94.9,793
94.95,821
95.0,790
95.05,828
95.1,789
95.15,787
95.2,780
95.25,767
95.3,811
95.35,712
95.4,820
95.45,789
95.5,792
95.55,767
95.6,735
95.65,814
95.7,798
95.75,768
95.8,767
95.85,786
95.9,780
95.95,808
96.0,812
96.05,775
96.1,805
96.15,801
96.2,802
96.25,780
96.3,787
96.35,775
96.4,808
96.45,786
96.5,789
96.55,809
96.6,811
96.65,776
96.7,785
96.75,772
96.8,811
96.85,774
96.9,787
96.95,791
97.0,776
97.05,770
97.1,822
97.15,803
97.2,806
97.25,784
97.3,857
97.35,840
97.4,846
97.45,862
97.5,818
97.55,813
97.6,855
97.65,815
97.7,850
97.75,788
97.8,841
97.85,795
97.9,839
97.95,809
98.0,764
98.05,752
98.1,818
98.15,790
98.2,760
98.25,752
98.3,903
98.35,800
98.4,815
98.45,815
98.5,881
98.55,869
98.6,811
98.65,847
98.7,870
98.75,853
98.8,837
98.85,835
98.9,775
98.95,784
99.0,829
99.05,875
99.1,810
99.15,879
99.2,834
99.25,811
99.3,847
99.35,840
99.4,845
99.45,844
99.5,826
99.55,829
99.6,877
99.65,802
99.7,786
99.75,835
99.8,796
99.85,780
99.9,796
99.95,822
100.0,756
100.05,788
100.1,822
100.15,781
100.2,780
100.25,818
100.3,794
100.35,795
100.4,796
100.45,804
100.5,793
100.55,838
100.6,819
100.65,867
100.7,867
100.75,817
100.8,862
100.85,854
100.9,837
100.95,885
101.0,890
101.05,854
101.1,839
101.15,808
101.2,788
101.25,796
101.3,827
101.35,818
101.4,830
101.45,890
101.5,796
101.55,856
101.6,847
101.65,763
101.7,824
101.75,840
101.8,805
101.85,788
101.9,747
101.95,831
102.0,794
102.05,780
102.1,777
102.15,781
102.2,815
102.25,770
102.3,751
102.35,807
102.4,726
102.45,786
102.5,780
102.55,798
102.6,802
102.65,807
102.7,767
102.75,794
102.8,757
102.85,801
102.9,836
102.95,780
103.0,811
103.05,802
103.1,814
103.15,847
103.2,780
103.25,769
103.3,759
103.35,852
103.4,863
103.45,878
103.5,803
103.55,839
103.6,749
103.65,857
103.7,806
103.75,797
103.8,826
103.85,760
103.9,837
103.95,788
104.0,838
104.05,819
104.1,793
104.15,848
104.2,805
104.25,796
104.3,851
104.35,844
104.4,800
104.45,774
104.5,823
104.55,857
104.6,814
104.65,803
104.7,870
104.75,826
104.8,795
104.85,812
104.9,796
104.95,770
105.0,861
105.05,766
105.1,770
105.15,782
105.2,791
105.25,786
105.3,835
105.35,831
105.4,830
105.45,826
105.5,823
105.55,782
105.6,813
105.65,780
105.7,860
105.75,825
105.8,852
105.85,817
105.9,731
105.95,789
106.0,797
106.05,834
106.1,854
106.15,860
106.2,812
106.25,820
106.3,835
106.35,790
106.4,775
106.45,733
106.5,818
106.55,749
106.6,869
106.65,760
106.7,789
106.75,741
106.8,784
106.85,806
106.9,745
106.95,741
107.0,786
107.05,777
107.1,749
107.15,807
107.2,786
107.25,813
107.3,792
107.35,743
107.4,823
107.45,798
107.5,755
107.55,767
107.6,744
107.65,773
107.7,760
107.75,748
107.8,716
107.85,779
107.9,789
107.95,742
108.0,774
108.05,727
108.1,752
108.15,769
108.2,798
108.25,793
108.3,779
108.35,859
108.4,849
108.45,857
108.5,822
108.55,826
108.6,839
108.65,778
108.7,817
108.75,789
108.8,825
108.85,808
108.9,800
108.95,829
109.0,805
109.05,824
109.1,851
109.15,801
109.2,768
109.25,822
109.3,791
109.35,772
109.4,779
109.45,765
109.5,746
109.55,763
109.6,851
109.65,829
109.7,819
109.75,803
109.8,807
109.85,787
109.9,791
109.95,790
110.0,847
110.05,830
110.1,860
110.15,794
110.2,865
110.25,790
110.3,806
110.35,773
110.4,756
110.45,775
110.5,818
110.55,769
110.6,780
110.65,775
110.7,811
110.75,747
110.8,807
110.85,751
110.9,782
110.95,755
111.0,812
111.05,823
111.1,792
111.15,854
111.2,838
111.25,790
111.3,810
111.35,812
111.4,753
111.45,759
111.5,745
111.55,778
111.6,737
111.65,791
111.7,817
111.75,782
111.8,773
111.85,841
111.9,778
111.95,782
112.0,828
112.05,845
112.1,805
112.15,765
112.2,757
112.25,797
112.3,805
112.35,802
112.4,817
112.45,842
112.5,853
112.55,799
112.6,807
112.65,853
112.7,756
112.75,821
112.8,760
112.85,861
112.9,921
112.95,852
113.0,850
113.05,811
113.1,753
113.15,826
113.2,791
113.25,779
113.3,806
113.35,803
113.4,793
113.45,770
113.5,734
113.55,749
113.6,772
113.65,746
113.7,736
113.75,798
113.8,750
113.85,824
113.9,769
113.95,738
114.0,721
114.05,770
114.1,751
114.15,800
114.2,764
114.25,781
114.3,799
114.35,764
114.4,788
114.45,813
114.5,786
114.55,805
114.6,846
114.65,773
114.7,779
114.75,791
114.8,848
114.85,783
114.9,782
114.95,777
115.0,807
115.05,785
115.1,763
115.15,802
115.2,802
115.25,823
115.3,799
115.35,794
115.4,827
115.45,821
115.5,826
115.55,765
115.6,855
115.65,810
115.7,799
115.75,823
115.8,740
115.85,814
115.9,792
115.95,783
116.0,809
116.05,791
116.1,739
116.15,746
116.2,817
116.25,737
116.3,769
116.35,783
116.4,732
116.45,768
116.5,796
116.55,785
116.6,824
