time,value
9.15,274
9.2,322
9.25,352
9.3,370
9.35,397
9.4,395
9.45,385
9.5,362
9.55,404
9.6,360
9.65,406
9.7,387
9.75,403
9.8,417
9.85,421
9.9,410
9.95,404
10.0,373
10.05,410
10.1,392
10.15,450
10.2,415
10.25,410
10.3,371
10.35,466
10.4,420
10.45,414
10.5,395
10.55,451
10.6,403
10.65,399
10.7,415
10.75,433
10.8,445
10.85,435
10.9,404
10.95,403
11.0,402
11.05,425
11.1,445
11.15,396
11.2,440
11.25,399
11.3,435
11.35,415
11.4,450
11.45,385
11.5,401
11.55,419
11.6,448
11.65,430
11.7,392
11.75,413
11.8,410
11.85,373
11.9,404
11.95,411
12.0,421
12.05,403
12.1,406
12.15,416
12.2,407
12.25,433
12.3,437
12.35,410
12.4,406
12.45,435
12.5,399
12.55,438
12.6,428
12.65,418
12.7,439
12.75,400
12.8,421
12.85,408
12.9,444
12.95,424
13.0,455
13.05,0
13.1,452
13.15,469
13.2,421
13.25,407
13.3,441
13.35,393
13.4,427
13.45,423
13.5,419
13.55,368
13.6,418
13.65,417
13.7,418
13.75,402
13.8,428
13.85,419
13.9,398
13.95,420
14.0,399
14.05,380
14.1,407
14.15,443
14.2,429
14.25,417
14.3,405
14.35,400
14.4,425
14.45,418
14.5,410
14.55,415
14.6,413
14.65,435
14.7,395
14.75,385
14.8,420
14.85,429
14.9,386
14.95,408
15.0,367
15.05,378
15.1,438
15.15,433
15.2,419
15.25,384
15.3,408
15.35,394
15.4,445
15.45,399
15.5,427
15.55,412
15.6,440
15.65,425
15.7,390
15.75,412
15.8,447
15.85,422
15.9,411
15.95,446
16.0,440
16.05,415
16.1,424
16.15,434
16.2,382
16.25,436
16.3,405
16.35,450
16.4,435
16.45,432
16.5,384
16.55,390
16.6,393
16.65,389
16.7,411
16.75,463
16.8,407
16.85,410
16.9,435
16.95,419
17.0,383
17.05,464
17.1,440
17.15,456
17.2,441
17.25,410
17.3,409
17.35,398
17.4,411
17.45,423
17.5,460
17.55,396
17.6,396
17.65,426
17.7,439
17.75,454
17.8,396
17.85,396
17.9,426
17.95,431
18.0,419
18.05,399
18.1,411
18.15,414
18.2,403
18.25,403
18.3,474
18.35,410
18.4,430
18.45,397
18.5,422
18.55,406
18.6,433
18.65,445
18.7,402
18.75,434
18.8,446
18.85,424
18.9,419
18.95,434
19.0,388
19.05,439
19.1,392
19.15,407
19.2,413
19.25,438
19.3,420
19.35,378
19.4,422
19.45,388
19.5,431
19.55,412
19.6,413
19.65,421
19.7,425
19.75,414
19.8,428
19.85,401
19.9,418
19.95,448
20.0,441
20.05,439
20.1,433
20.15,425
20.2,391
20.25,427
20.3,397
20.35,426
20.4,410
20.45,432
20.5,450
20.55,442
20.6,404
20.65,416
20.7,459
20.75,421
20.8,415
20.85,432
20.9,455
20.95,434
21.0,404
21.05,403
21.1,418
21.15,413
21.2,397
21.25,435
21.3,399
21.35,407
21.4,435
21.45,435
21.5,459
21.55,426
21.6,418
21.65,451
21.7,403
21.75,433
21.8,451
21.85,425
21.9,419
21.95,428
22.0,389
22.05,424
22.1,417
22.15,463
22.2,443
22.25,426
22.3,425
22.35,415
22.4,437
22.45,408
22.5,432
22.55,426
22.6,412
22.65,410
22.7,448
22.75,412
22.8,406
22.85,403
22.9,408
22.95,398
23.0,430
23.05,420
23.1,431
23.15,430
23.2,395
23.25,392
23.3,363
23.35,409
23.4,465
23.45,411
23.5,385
23.55,397
23.6,430
23.65,374
23.7,409
23.75,412
23.8,443
23.85,441
23.9,440
23.95,453
24.0,430
24.05,410
24.1,418
24.15,411
24.2,426
24.25,441
24.3,461
24.35,408
24.4,404
24.45,438
24.5,404
24.55,463
24.6,403
24.65,416
24.7,405
24.75,402
24.8,400
24.85,425
24.9,384
24.95,427
25.0,425
25.05,467
25.1,424
25.15,0
25.2,440
25.25,390
25.3,398
25.35,415
25.4,454
25.45,455
25.5,424
25.55,431
25.6,436
25.65,390
25.7,430
25.75,425
25.8,435
25.85,444
25.9,470
25.95,455
26.0,420
26.05,421
26.1,389
26.15,428
26.2,374
26.25,460
26.3,427
26.35,399
26.4,0
26.45,436
26.5,402
26.55,445
26.6,435
26.65,416
26.7,421
26.75,432
26.8,404
26.85,445
26.9,428
26.95,413
27.0,396
27.05,405
27.1,397
27.15,411
27.2,392
27.25,414
27.3,412
27.35,405
27.4,430
27.45,378
27.5,441
27.55,422
27.6,451
27.65,0
27.7,435
27.75,0
27.8,421
27.85,456
27.9,440
27.95,412
28.0,439
28.05,406
28.1,421
28.15,396
28.2,424
28.25,443
28.3,0
28.35,457
28.4,463
28.45,421
28.5,425
28.55,423
28.6,415
28.65,440
28.7,443
28.75,374
28.8,436
28.85,405
28.9,427
28.95,397
29.0,388
29.05,405
29.1,376
29.15,381
29.2,404
29.25,367
29.3,396
29.35,441
29.4,421
29.45,430
29.5,405
29.55,439
29.6,398
29.65,437
29.7,433
29.75,422
29.8,396
29.85,438
29.9,431
29.95,428
30.0,439
30.05,382
30.1,392
30.15,450
30.2,425
30.25,433
30.3,459
30.35,422
30.4,431
30.45,455
30.5,476
30.55,435
30.6,462
30.65,388
30.7,410
30.75,435
30.8,405
30.85,427
30.9,420
30.95,409
31.0,404
31.05,432
31.1,406
31.15,450
31.2,404
31.25,416
31.3,392
31.35,391
31.4,398
31.45,408
31.5,410
31.55,413
31.6,433
31.65,403
31.7,427
31.75,409
31.8,428
31.85,400
31.9,378
31.95,394
32.0,389
32.05,379
32.1,391
32.15,462
32.2,410
32.25,463
32.3,443
32.35,438
32.4,407
32.45,388
32.5,406
32.55,400
32.6,387
32.65,405
32.7,391
32.75,389
32.8,385
32.85,410
32.9,446
32.95,379
33.0,358
33.05,408
33.1,384
33.15,364
33.2,410
33.25,365
33.3,409
33.35,361
33.4,411
33.45,424
33.5,424
33.55,414
33.6,421
33.65,388
33.7,414
33.75,409
33.8,382
33.85,395
33.9,401
33.95,402
34.0,413
34.05,397
34.1,387
34.15,421
34.2,409
34.25,458
34.3,438
34.35,410
34.4,461
34.45,409
34.5,455
34.55,425
34.6,419
34.65,425
34.7,488
34.75,391
34.8,414
34.85,450
34.9,425
34.95,440
35.0,417
35.05,415
35.1,412
35.15,412
35.2,422
35.25,381
35.3,420
35.35,416
35.4,424
35.45,457
35.5,412
35.55,389
35.6,391
35.65,391
35.7,393
35.75,416
35.8,415
35.85,378
35.9,438
35.95,424
36.0,445
36.05,437
36.1,402
36.15,408
36.2,433
36.25,426
36.3,467
36.35,397
36.4,413
36.45,397
36.5,421
36.55,421
36.6,424
36.65,442
36.7,393
36.75,406
36.8,393
36.85,402
36.9,403
36.95,405
37.0,398
37.05,396
37.1,399
37.15,434
37.2,455
37.25,432
37.3,425
37.35,426
37.4,463
37.45,463
37.5,446
37.55,454
37.6,455
37.65,397
37.7,406
37.75,412
37.8,413
37.85,400
37.9,439
37.95,397
38.0,388
38.05,439
38.1,422
38.15,437
38.2,434
38.25,397
38.3,434
38.35,424
38.4,396
38.45,438
38.5,416
38.55,408
38.6,430
38.65,406
38.7,403
38.75,426
38.8,425
38.85,447
38.9,387
38.95,440
39.0,407
39.05,454
39.1,388
39.15,400
39.2,407
39.25,422
39.3,460
39.35,407
39.4,406
39.45,447
39.5,395
39.55,416
39.6,415
39.65,388
39.7,378
39.75,441
39.8,443
39.85,417
39.9,383
39.95,457
40.0,423
40.05,458
40.1,407
40.15,391
40.2,440
40.25,419
40.3,407
40.35,397
40.4,421
40.45,449
40.5,463
40.55,420
40.6,422
40.65,404
40.7,471
40.75,406
40.8,407
40.85,407
40.9,481
40.95,408
41.0,428
41.05,419
41.1,440
41.15,430
41.2,417
41.25,413
41.3,437
41.35,409
41.4,425
41.45,427
41.5,403
41.55,457
41.6,430
41.65,419
41.7,397
41.75,396
41.8,448
41.85,451
41.9,435
41.95,392
42.0,409
42.05,408
42.1,444
42.15,385
42.2,410
42.25,386
42.3,417
42.35,416
42.4,414
42.45,443
42.5,434
42.55,405
42.6,452
42.65,410
42.7,399
42.75,412
42.8,396
42.85,425
42.9,398
42.95,435
43.0,355
43.05,410
43.1,441
43.15,396
43.2,407
43.25,454
43.3,414
43.35,426
43.4,419
43.45,406
43.5,411
43.55,435
43.6,414
43.65,402
43.7,392
43.75,384
43.8,395
43.85,396
43.9,404
43.95,379
44.0,413
44.05,361
44.1,459
44.15,456
44.2,419
44.25,444
44.3,402
44.35,442
44.4,404
44.45,431
44.5,432
44.55,425
44.6,442
44.65,405
44.7,449
44.75,427
44.8,447
44.85,431
44.9,434
44.95,424
45.0,478
45.05,422
45.1,409
45.15,456
45.2,449
45.25,454
45.3,465
45.35,453
45.4,428
45.45,399
45.5,447
45.55,403
45.6,441
45.65,447
45.7,436
45.75,411
45.8,434
45.85,413
45.9,421
45.95,412
46.0,466
46.05,444
46.1,420
46.15,409
46.2,447
46.25,412
46.3,462
46.35,421
46.4,439
46.45,438
46.5,416
46.55,391
46.6,401
46.65,399
46.7,402
46.75,396
46.8,418
46.85,404
46.9,397
46.95,395
47.0,421
47.05,359
47.1,366
47.15,392
47.2,404
47.25,402
47.3,438
47.35,365
47.4,367
47.45,420
47.5,398
47.55,390
47.6,428
47.65,365
47.7,420
47.75,422
47.8,411
47.85,438
47.9,423
47.95,426
48.0,411
48.05,390
48.1,381
48.15,374
48.2,417
48.25,388
48.3,408
48.35,438
48.4,395
48.45,386
48.5,369
48.55,396
48.6,404
48.65,409
48.7,418
48.75,411
48.8,382
48.85,402
48.9,435
48.95,423
49.0,414
49.05,407
49.1,419
49.15,421
49.2,427
49.25,387
49.3,385
49.35,395
49.4,399
49.45,428
49.5,388
49.55,400
49.6,400
49.65,435
49.7,419
49.75,410
49.8,425
49.85,414
49.9,426
49.95,402
50.0,425
50.05,374
50.1,438
50.15,399
50.2,358
50.25,436
50.3,369
50.35,371
50.4,407
50.45,394
50.5,353
50.55,368
50.6,383
50.65,395
50.7,404
50.75,398
50.8,406
50.85,387
50.9,422
50.95,398
51.0,371
51.05,385
51.1,356
51.15,356
51.2,404
51.25,358
51.3,381
51.35,412
51.4,370
51.45,390
51.5,395
51.55,405
51.6,380
51.65,396
51.7,360
51.75,392
51.8,347
51.85,386
51.9,386
51.95,422
52.0,386
52.05,403
52.1,349
52.15,412
52.2,419
52.25,408
52.3,393
52.35,405
52.4,417
52.45,425
52.5,403
52.55,411
52.6,403
52.65,374
52.7,410
52.75,372
52.8,384
52.85,355
52.9,375
52.95,378
53.0,369
53.05,388
53.1,368
53.15,374
53.2,405
53.25,404
53.3,391
53.35,379
53.4,389
53.45,389
53.5,365
53.55,409
53.6,366
53.65,392
53.7,354
53.75,373
53.8,354
53.85,400
53.9,380
53.95,380
54.0,363
54.05,399
54.1,424
54.15,370
54.2,417
54.25,394
54.3,412
54.35,408
54.4,417
54.45,342
54.5,386
54.55,367
54.6,358
54.65,398
54.7,359
54.75,359
54.8,372
54.85,407
54.9,393
54.95,397
55.0,371
55.05,369
55.1,393
55.15,348
55.2,389
55.25,371
55.3,401
55.35,400
55.4,368
55.45,360
55.5,377
55.55,409
55.6,413
55.65,398
55.7,383
55.75,382
55.8,403
55.85,373
55.9,380
55.95,380
56.0,389
56.05,387
56.1,363
56.15,402
56.2,374
56.25,431
56.3,367
56.35,386
56.4,371
56.45,394
56.5,412
56.55,383
56.6,405
56.65,364
56.7,387
56.75,387
56.8,406
56.85,388
56.9,370
56.95,367
57.0,392
57.05,378
57.1,400
57.15,383
57.2,384
57.25,355
57.3,376
57.35,372
57.4,391
57.45,399
57.5,417
57.55,423
57.6,380
57.65,431
57.7,417
57.75,401
57.8,399
57.85,386
57.9,416
57.95,385
58.0,361
58.05,389
58.1,392
58.15,376
58.2,426
58.25,401
58.3,413
58.35,346
58.4,448
58.45,374
58.5,390
58.55,424
58.6,353
58.65,423
58.7,406
58.75,385
58.8,406
58.85,397
58.9,388
58.95,413
59.0,405
59.05,413
59.1,409
59.15,382
59.2,393
59.25,446
59.3,389
59.35,427
59.4,406
59.45,407
59.5,448
59.55,408
59.6,408
59.65,412
59.7,400
59.75,393
59.8,404
59.85,395
59.9,389
59.95,413
60.0,404
60.05,352
60.1,406
60.15,403
60.2,409
60.25,365
60.3,367
60.35,341
60.4,379
60.45,366
60.5,376
60.55,389
60.6,350
60.65,390
60.7,427
60.75,363
60.8,332
60.85,359
60.9,400
60.95,368
61.0,406
61.05,406
61.1,363
61.15,365
61.2,383
61.25,363
61.3,385
61.35,333
61.4,400
61.45,378
61.5,383
61.55,355
61.6,401
61.65,398
61.7,377
61.75,415
61.8,357
61.85,414
61.9,406
61.95,408
62.0,364
62.05,369
62.1,388
62.15,406
62.2,361
62.25,400
62.3,377
62.35,362
62.4,410
62.45,419
62.5,372
62.55,426
62.6,367
62.65,405
62.7,373
62.75,384
62.8,382
62.85,378
62.9,373
62.95,376
63.0,417
63.05,387
63.1,387
63.15,397
63.2,423
63.25,380
63.3,405
63.35,398
63.4,380
63.45,373
63.5,402
63.55,395
63.6,403
63.65,413
63.7,371
63.75,365
63.8,406
63.85,396
63.9,426
63.95,442
64.0,390
64.05,406
64.1,361
64.15,406
64.2,397
64.25,389
64.3,382
64.35,362
64.4,386
64.45,384
64.5,390
64.55,390
64.6,386
64.65,421
64.7,377
64.75,366
64.8,392
64.85,445
64.9,360
64.95,347
65.0,376
65.05,344
65.1,394
65.15,376
65.2,377
65.25,424
65.3,358
65.35,399
65.4,375
65.45,389
65.5,395
65.55,373
65.6,406
65.65,405
65.7,373
65.75,382
65.8,412
65.85,403
65.9,393
65.95,345
66.0,398
66.05,351
66.1,360
66.15,347
66.2,406
66.25,391
66.3,347
66.35,371
66.4,407
66.45,361
66.5,387
66.55,372
66.6,392
66.65,399
66.7,383
66.75,394
66.8,372
66.85,379
66.9,393
66.95,391
67.0,377
67.05,352
67.1,405
67.15,351
67.2,353
67.25,383
67.3,380
67.35,368
67.4,386
67.45,360
67.5,351
67.55,374
67.6,383
67.65,358
67.7,364
67.75,352
67.8,371
67.85,371
67.9,354
67.95,392
68.0,337
68.05,363
68.1,353
68.15,386
68.2,363
68.25,373
68.3,406
68.35,388
68.4,370
68.45,358
68.5,417
68.55,348
68.6,369
68.65,375
68.7,399
68.75,397
68.8,402
68.85,387
68.9,419
68.95,400
69.0,401
69.05,379
69.1,377
69.15,402
69.2,379
69.25,396
69.3,379
69.35,369
69.4,409
69.45,399
69.5,386
69.55,393
69.6,382
69.65,363
69.7,361
69.75,366
69.8,357
69.85,363
69.9,379
69.95,361
70.0,357
70.05,396
70.1,362
70.15,362
70.2,381
70.25,348
70.3,344
70.35,377
70.4,361
70.45,352
70.5,378
70.55,381
70.6,377
70.65,377
70.7,372
70.75,376
70.8,407
70.85,336
70.9,379
70.95,373
71.0,368
71.05,355
71.1,411
71.15,386
71.2,383
71.25,330
71.3,390
71.35,347
71.4,358
71.45,364
71.5,374
71.55,365
71.6,361
71.65,321
71.7,371
71.75,361
71.8,387
71.85,357
71.9,382
71.95,380
72.0,371
72.05,364
72.1,373
72.15,379
72.2,365
72.25,400
72.3,357
72.35,350
72.4,393
72.45,397
72.5,382
72.55,390
72.6,362
72.65,386
72.7,391
72.75,363
72.8,368
72.85,375
72.9,388
72.95,349
73.0,348
73.05,377
73.1,397
73.15,368
73.2,364
73.25,364
73.3,374
73.35,413
73.4,374
73.45,377
73.5,372
73.55,400
73.6,395
73.65,366
73.7,397
73.75,371
73.8,366
73.85,397
73.9,397
73.95,366
74.0,395
74.05,384
74.1,385
74.15,354
74.2,379
74.25,365
74.3,358
74.35,378
74.4,388
74.45,412
74.5,369
74.55,365
74.6,361
74.65,381
74.7,369
74.75,394
74.8,360
74.85,374
74.9,379
74.95,378
75.0,379
75.05,358
75.1,370
75.15,378
75.2,362
75.25,358
75.3,379
75.35,361
75.4,333
75.45,355
75.5,350
75.55,373
75.6,353
75.65,366
75.7,354
75.75,348
75.8,354
75.85,336
75.9,325
75.95,352
76.0,340
76.05,300
76.1,348
76.15,327
76.2,339
76.25,356
76.3,353
76.35,365
76.4,375
76.45,333
76.5,320
76.55,321
76.6,353
76.65,350
76.7,358
76.75,356
76.8,361
76.85,334
76.9,340
76.95,331
77.0,371
77.05,347
77.1,359
77.15,349
77.2,340
77.25,336
77.3,340
77.35,324
77.4,370
77.45,335
77.5,347
77.55,360
77.6,361
77.65,364
77.7,332
77.75,357
77.8,351
77.85,352
77.9,331
77.95,371
78.0,362
78.05,318
78.1,364
78.15,359
78.2,377
78.25,382
78.3,365
78.35,371
78.4,404
78.45,333
78.5,366
78.55,346
78.6,363
78.65,366
78.7,303
78.75,365
78.8,368
78.85,349
78.9,347
78.95,371
79.0,347
79.05,333
79.1,356
79.15,333
79.2,358
79.25,370
79.3,383
79.35,367
79.4,362
79.45,387
79.5,406
79.55,373
79.6,339
79.65,401
79.7,408
79.75,383
79.8,361
79.85,362
79.9,368
79.95,333
80.0,341
80.05,371
80.1,352
80.15,379
80.2,391
80.25,371
80.3,387
80.35,359
80.4,378
80.45,349
80.5,335
80.55,356
80.6,329
80.65,336
80.7,339
80.75,372
80.8,356
80.85,333
80.9,338
80.95,353
81.0,340
81.05,342
81.1,316
81.15,385
81.2,330
81.25,316
81.3,350
81.35,378
81.4,393
81.45,348
81.5,360
81.55,350
81.6,390
81.65,348
81.7,327
81.75,335
81.8,351
81.85,327
81.9,359
81.95,325
82.0,348
82.05,354
82.1,359
82.15,361
82.2,383
82.25,341
82.3,358
82.35,320
82.4,357
82.45,351
82.5,338
82.55,378
82.6,346
82.65,334
82.7,368
82.75,331
82.8,338
82.85,351
82.9,331
82.95,322
83.0,353
83.05,346
83.1,355
83.15,353
83.2,362
83.25,341
83.3,322
83.35,328
83.4,381
83.45,398
83.5,348
83.55,383
83.6,344
83.65,370
83.7,368
83.75,363
83.8,361
83.85,350
83.9,354
83.95,349
84.0,386
84.05,348
84.1,360
84.15,364
84.2,384
84.25,315
84.3,371
84.35,382
84.4,361
84.45,375
84.5,355
84.55,348
84.6,393
84.65,335
84.7,362
84.75,349
84.8,341
84.85,356
84.9,345
84.95,319
85.0,354
85.05,360
85.1,341
85.15,369
85.2,344
85.25,386
85.3,382
85.35,396
85.4,381
85.45,375
85.5,388
85.55,359
85.6,371
85.65,383
85.7,361
85.75,353
85.8,337
85.85,369
85.9,357
85.95,363
86.0,345
86.05,311
86.1,371
86.15,359
86.2,360
86.25,368
86.3,397
86.35,362
86.4,344
86.45,400
86.5,370
86.55,353
86.6,373
86.65,377
86.7,390
86.75,362
86.8,398
86.85,401
86.9,395
86.95,370
87.0,396
87.05,368
87.1,368
87.15,373
87.2,399
87.25,367
87.3,376
87.35,381
87.4,352
87.45,395
87.5,363
87.55,338
87.6,397
87.65,357
87.7,359
87.75,375
87.8,338
87.85,349
87.9,328
87.95,322
88.0,327
88.05,329
88.1,320
88.15,296
88.2,329
88.25,345
88.3,351
88.35,366
88.4,372
88.45,338
88.5,341
88.55,361
88.6,343
88.65,341
88.7,340
88.75,308
88.8,334
88.85,368
88.9,366
88.95,356
89.0,312
89.05,332
89.1,362
89.15,345
89.2,351
89.25,352
89.3,336
89.35,346
89.4,356
89.45,365
89.5,360
89.55,335
89.6,358
89.65,329
89.7,358
89.75,338
89.8,352
89.85,350
89.9,326
89.95,321
90.0,383
90.05,340
90.1,344
90.15,364
90.2,373
90.25,347
90.3,406
90.35,379
90.4,360
90.45,388
90.5,350
90.55,385
90.6,377
90.65,382
90.7,367
90.75,380
90.8,386
90.85,351
90.9,375
90.95,392
91.0,341
91.05,356
91.1,355
91.15,355
91.2,358
91.25,376
91.3,414
91.35,364
91.4,367
91.45,365
91.5,405
91.55,349
91.6,352
91.65,358
91.7,380
91.75,400
91.8,420
91.85,365
91.9,311
91.95,352
92.0,343
92.05,364
92.1,363
92.15,363
92.2,390
92.25,346
92.3,357
92.35,364
92.4,333
92.45,344
92.5,374
92.55,386
92.6,350
92.65,408
92.7,382
92.75,335
92.8,346
92.85,381
92.9,341
92.95,368
93.0,378
93.05,357
93.1,401
93.15,359
93.2,377
93.25,387
93.3,374
93.35,369
93.4,364
93.45,347
93.5,380
93.55,348
93.6,393
93.65,394
93.7,358
93.75,364
93.8,343
93.85,358
93.9,358
93.95,361
94.0,327
94.05,374
94.1,372
94.15,345
94.2,350
94.25,372
94.3,378
94.35,381
94.4,377
94.45,347
94.5,379
94.55,350
94.6,393
94.65,357
94.7,405
94.75,358
94.8,378
94.85,379
94.9,357
94.95,336
95.0,408
95.05,371
95.1,363
95.15,381
95.2,350
95.25,340
95.3,350
95.35,351
95.4,378
95.45,397
95.5,362
95.55,424
95.6,375
95.65,383
95.7,391
95.75,373
95.8,341
95.85,399
95.9,380
95.95,384
96.0,364
96.05,372
96.1,371
96.15,350
96.2,386
96.25,323
96.3,349
96.35,364
96.4,407
96.45,357
96.5,345
96.55,386
96.6,389
96.65,383
96.7,348
96.75,386
96.8,392
96.85,364
96.9,363
96.95,357
97.0,353
97.05,395
97.1,370
97.15,351
97.2,368
97.25,400
97.3,371
97.35,339
97.4,411
97.45,392
97.5,386
97.55,348
97.6,385
97.65,394
97.7,386
97.75,356
97.8,352
97.85,378
97.9,345
97.95,400
98.0,383
98.05,374
98.1,356
98.15,352
98.2,395
98.25,398
98.3,391
98.35,383
98.4,361
98.45,345
98.5,370
98.55,341
98.6,371
98.65,412
98.7,352
98.75,370
98.8,384
98.85,353
98.9,370
98.95,375
99.0,388
99.05,375
99.1,346
99.15,359
99.2,365
99.25,357
99.3,413
99.35,352
99.4,350
99.45,346
99.5,328
99.55,344
99.6,354
99.65,329
99.7,361
99.75,366
99.8,347
99.85,386
99.9,337
99.95,322
100.0,382
100.05,367
100.1,356
100.15,379
100.2,364
100.25,366
100.3,378
100.35,349
100.4,357
100.45,366
100.5,371
100.55,336
100.6,380
100.65,372
100.7,359
100.75,379
100.8,370
100.85,357
100.9,366
100.95,383
101.0,392
101.05,350
101.1,378
101.15,340
101.2,388
101.25,399
101.3,377
101.35,367
101.4,390
101.45,359
101.5,338
101.55,362
101.6,339
101.65,370
101.7,367
101.75,375
101.8,370
101.85,339
101.9,386
101.95,376
102.0,363
102.05,374
102.1,349
102.15,360
102.2,359
102.25,345
102.3,365
102.35,365
102.4,360
102.45,349
102.5,369
102.55,364
102.6,358
102.65,381
102.7,374
102.75,359
102.8,355
102.85,403
102.9,361
102.95,340
103.0,352
103.05,369
103.1,354
103.15,377
103.2,358
103.25,354
103.3,375
103.35,353
103.4,373
103.45,344
103.5,331
103.55,369
103.6,373
103.65,362
103.7,372
103.75,359
103.8,326
103.85,373
103.9,362
103.95,382
104.0,360
104.05,396
104.1,354
104.15,380
104.2,350
104.25,356
104.3,384
104.35,347
104.4,388
104.45,377
104.5,385
104.55,348
104.6,355
104.65,362
104.7,393
104.75,326
104.8,403
104.85,341
104.9,359
104.95,364
105.0,356
105.05,345
105.1,373
105.15,334
105.2,369
105.25,381
105.3,410
105.35,347
105.4,392
105.45,403
105.5,341
105.55,380
105.6,367
105.65,386
105.7,375
105.75,372
105.8,343
105.85,363
105.9,374
105.95,358
106.0,363
106.05,349
106.1,339
106.15,366
106.2,336
106.25,362
106.3,381
106.35,374
106.4,353
106.45,353
106.5,364
106.55,369
106.6,371
106.65,376
106.7,336
106.75,371
106.8,370
106.85,360
106.9,339
106.95,362
107.0,366
107.05,352
107.1,330
107.15,325
107.2,350
107.25,358
107.3,348
107.35,333
107.4,350
107.45,354
107.5,372
107.55,295
107.6,370
107.65,325
107.7,352
107.75,337
107.8,326
107.85,319
107.9,337
107.95,355
108.0,388
108.05,359
108.1,342
108.15,320
108.2,364
108.25,379
108.3,338
108.35,330
108.4,366
108.45,368
108.5,378
108.55,370
108.6,359
108.65,345
108.7,360
108.75,350
108.8,378
108.85,359
108.9,329
108.95,358
109.0,336
109.05,367
109.1,345
109.15,409
109.2,362
109.25,330
109.3,357
109.35,370
109.4,354
109.45,369
109.5,362
109.55,381
109.6,370
109.65,367
109.7,380
109.75,319
109.8,384
109.85,358
109.9,367
109.95,336
110.0,354
110.05,363
110.1,346
110.15,357
110.2,346
110.25,365
110.3,374
110.35,339
110.4,348
110.45,350
110.5,410
110.55,369
110.6,384
110.65,377
110.7,350
110.75,344
110.8,343
110.85,330
110.9,347
110.95,356
111.0,350
111.05,355
111.1,378
111.15,358
111.2,349
111.25,363
111.3,361
111.35,360
111.4,321
111.45,388
111.5,350
111.55,370
111.6,346
111.65,341
111.7,353
111.75,356
111.8,446
111.85,379
111.9,349
111.95,372
112.0,341
112.05,378
112.1,357
112.15,335
112.2,347
112.25,361
112.3,365
112.35,332
112.4,327
112.45,330
112.5,367
112.55,361
112.6,349
112.65,359
112.7,347
112.75,368
112.8,384
112.85,375
112.9,392
112.95,349
113.0,376
113.05,367
113.1,391
113.15,332
113.2,385
113.25,369
113.3,380
113.35,330
113.4,379
113.45,326
113.5,354
113.55,333
113.6,386
113.65,359
113.7,370
113.75,368
113.8,375
113.85,341
113.9,370
113.95,359
114.0,326
114.05,365
114.1,373
114.15,355
114.2,387
114.25,346
114.3,345
114.35,364
114.4,348
114.45,394
114.5,357
114.55,369
114.6,356
114.65,393
114.7,404
114.75,330
114.8,354
114.85,376
114.9,373
114.95,324
115.0,320
115.05,365
115.1,368
115.15,330
115.2,380
115.25,331
115.3,324
115.35,365
115.4,341
115.45,375
115.5,356
115.55,355
115.6,361
115.65,371
115.7,355
115.75,385
115.8,332
115.85,369
115.9,389
115.95,363
116.0,345
116.05,352
116.1,323
116.15,333
116.2,369
116.25,373
116.3,353
116.35,382
116.4,354
116.45,361
116.5,360
116.55,315
116.6,346
